ensembl_gene_id	external_gene_name	hsapiens_homolog_ensembl_gene	hsapiens_homolog_associated_gene_name	logFC	AveExpr	t	P.Value	padj	B
ENSRNOG00000019276	Dele1	ENSG00000081791	DELE1	0.8281626863067038	5.761207935496627	8.239340894195198	1.052274920589896e-9	1.6033584058400447e-6	12.156400719863232
ENSRNOG00000020538	AC121639.1			3.515316272179138	-3.786420731887147	8.21555227089102	1.1257958192950742e-9	1.6033584058400447e-6	11.290874610182922
ENSRNOG00000049804	AABR07061513.1	ENSG00000242120	MDFIC2	3.8013139790482193	-4.242611820388949	8.151575827772978	1.350469633078165e-9	1.8031301732155525e-6	11.2110721441863
ENSRNOG00000037430	Chfr	ENSG00000072609	CHFR	-0.9155415362948727	5.5894869404018355	-8.093652744867176	1.5929920956569535e-9	1.9602754251676763e-6	11.749239339929327
ENSRNOG00000056135	Tsc22d3	ENSG00000157514	TSC22D3	2.0039900678644136	5.798616676112107	8.08098182420335	1.6516855148161857e-9	1.9602754251676763e-6	11.725820425137746
ENSRNOG00000001817	Tm7sf3	ENSG00000064115	TM7SF3	1.0613427161790252	5.448394841988705	7.998304796894949	2.09246201640038e-9	2.1286317169695864e-6	11.492969667930556
ENSRNOG00000001288	Gpr146	ENSG00000164849	GPR146	2.6609628377128365	3.2057396753309244	8.012064654993067	2.0115760687069023e-9	2.1286317169695864e-6	11.330043208957749
ENSRNOG00000011320	Igfbpl1	ENSG00000137142	IGFBPL1	3.0180921720682656	-4.373465587187369	7.998333630041753	2.0922891201668045e-9	2.1286317169695864e-6	10.91391991162325
ENSRNOG00000059961	Rapgef3	ENSG00000079337	RAPGEF3	1.7186464116046012	4.42567859436494	7.915936056494941	2.6506020632404e-9	2.518143244183871e-6	11.28463157143856
ENSRNOG00000019302	Stx4	ENSG00000103496	STX4	0.755711178479137	6.16004291403123	7.908087992662658	2.7111030574464747e-9	2.518143244183871e-6	11.209596543949514
ENSRNOG00000010588	Tns2	ENSG00000111077	TNS2	2.8595675589926675	5.675731471617749	7.861656198679129	3.098823371399802e-9	2.7583401534672486e-6	11.131169273253553
ENSRNOG00000018413	Per3	ENSG00000049246	PER3	2.8722238212068194	5.048483373915612	7.703267917743131	4.897843140385491e-9	4.18530492032221e-6	10.692814196361098
ENSRNOG00000046662	Ints6l	ENSG00000165359	INTS6L	1.8777955859951114	3.3698589395775467	7.662727353460454	5.509129344140611e-9	4.52659731457215e-6	10.480352085595255
ENSRNOG00000014002	St7l	ENSG00000007341	ST7L	1.0540297163977534	4.199125392283782	7.56660515773922	7.28610247013169e-9	5.123448086092747e-6	10.308548863889134
ENSRNOG00000018061	Tmem80	ENSG00000177042	TMEM80	1.2289624827250027	3.878378658230724	7.570751017295737	7.198630001855157e-9	5.123448086092747e-6	10.309963414043388
ENSRNOG00000011573	Csad	ENSG00000139631	CSAD	1.2063424739616142	5.128705157736694	7.561831955604337	7.388144731568969e-9	5.123448086092747e-6	10.270780279131845
ENSRNOG00000029810	LOC100911766	ENSG00000214063	TSPAN4	2.117602143994236	5.62925623415888	7.559677688799021	7.434671659826577e-9	5.123448086092747e-6	10.268436625550425
ENSRNOG00000030389	Lrrc30	ENSG00000206422	LRRC30	4.79414591770235	-3.5332094284798274	7.5772184054049445	7.064293810567414e-9	5.123448086092747e-6	9.733224625689507
ENSRNOG00000038868	Iqcb1	ENSG00000173226	IQCB1	1.2327057936107382	3.6071527356724555	7.538471718721374	7.908806006611674e-9	5.2798694599764125e-6	10.204340128685743
ENSRNOG00000030654	Man2c1	ENSG00000140400	MAN2C1	0.9062878901656921	6.089695030636143	7.509474791487642	8.607107175958532e-9	5.571928200000064e-6	10.074684495700724
ENSRNOG00000060597	Syf2	ENSG00000117614	SYF2	0.8339505163691756	6.582554876432686	7.458640454743258	9.985455448411516e-9	6.094836706983292e-6	9.909229347330118
ENSRNOG00000049714	Asap3	ENSG00000088280	ASAP3	2.3017285434575476	3.8112650652845113	7.4614296320770155	9.90433510313063e-9	6.094836706983292e-6	9.97377216307609
ENSRNOG00000019184	Npr3	ENSG00000113389	NPR3	3.9087482634615593	1.848723472696469	7.415477797354518	1.1330075404923968e-8	6.269649992575648e-6	9.374485068960842
ENSRNOG00000055293	Ptprb	ENSG00000127329	PTPRB	2.7693217691522305	5.181402656569205	7.4120089570931	1.1445787094998375e-8	6.269649992575648e-6	9.867237286173605
ENSRNOG00000017808	Klf15	ENSG00000163884	KLF15	2.569677525513358	3.8021590985862055	7.413731635006126	1.1388174254089279e-8	6.269649992575648e-6	9.836291919168758
ENSRNOG00000020551	Bles03	ENSG00000175573	C11orf68	0.8622968620256533	5.488905707411479	7.43249112741309	1.0779460601131242e-8	6.269649992575648e-6	9.879581577407848
ENSRNOG00000007117	Cluap1	ENSG00000103351	CLUAP1	0.8091150128769184	5.004872350462333	7.369715788049604	1.2956591010460705e-8	6.879239128726438e-6	9.72174018002324
ENSRNOG00000024569	Gimap9			1.6832628217827401	4.611211599644524	7.3633028874185085	1.3202677726807283e-8	6.879239128726438e-6	9.733532661574268
ENSRNOG00000048168	Gtpbp6	ENSG00000178605	GTPBP6	1.4303018504294127	3.660656272020774	7.317784667875758	1.5090778700217208e-8	7.497309427273028e-6	9.58111704185798
ENSRNOG00000037426	LOC100912590	ENSG00000178605	GTPBP6	1.4303018504294127	3.660656272020774	7.317784667875758	1.5090778700217208e-8	7.497309427273028e-6	9.58111704185798
ENSRNOG00000018369	Prx	ENSG00000105227	PRX	1.7471354403566748	2.9769757563201438	7.2756108910202295	1.7083407606991594e-8	8.110063037959144e-6	9.384746576165606
ENSRNOG00000033568	Mapk8ip3	ENSG00000138834	MAPK8IP3	1.5621544141428796	5.079324547549751	7.277852909655625	1.697106889333402e-8	8.110063037959144e-6	9.480397356281241
ENSRNOG00000050983	Hpcal4	ENSG00000116983	HPCAL4	4.5194443928467605	-2.4745892874513484	7.218105643660126	2.0236607268621072e-8	9.398144371294608e-6	8.75995342664293
ENSRNOG00000005195	Cst3	ENSG00000101439	CST3	2.129539950690363	9.425614373138654	7.204324427845684	2.107596380483534e-8	9.579698186440368e-6	9.151638727723899
ENSRNOG00000005727	Galnt3	ENSG00000115339	GALNT3	-2.667261007969491	4.33414941604777	-7.184532868392237	2.234334599525352e-8	9.94418542701252e-6	9.222805106629604
ENSRNOG00000045844	Impact	ENSG00000154059	IMPACT	1.2183670344469064	6.000168094244263	7.173675580168147	2.3071051945552962e-8	1.0058507810466284e-5	9.11455366132732
ENSRNOG00000019973	Arl3	ENSG00000138175	ARL3	1.2068332202636816	5.226806274673315	7.140345181692725	2.54581569667377e-8	1.0804783209910633e-5	9.056219562959505
ENSRNOG00000008829	Sorbs3	ENSG00000120896	SORBS3	1.7321517742415562	5.356884585771588	7.1359070402064235	2.579431464239303e-8	1.0804783209910633e-5	9.04505687540678
ENSRNOG00000026171	Bbs4	ENSG00000140463	BBS4	1.165493022855932	4.897033542556546	7.117006683298745	2.7276850304393408e-8	1.1085777556623551e-5	9.009106237584689
ENSRNOG00000013553	Ngrn	ENSG00000182768	NGRN	0.6909012280634315	5.533769081327803	7.114215363609146	2.7502982282500032e-8	1.1085777556623551e-5	8.955375329178045
ENSRNOG00000037909	Ppm1f	ENSG00000100034	PPM1F	1.1547613017030685	5.629072883139177	7.083825730380118	3.009097822200273e-8	1.1904325328826746e-5	8.869490406425346
ENSRNOG00000019529	Btbd1	ENSG00000064726	BTBD1	0.6295684241603006	6.726624441451696	7.074073161529259	3.097261327592906e-8	1.1918953196461964e-5	8.78506613880844
ENSRNOG00000012185	Zfyve21	ENSG00000100711	ZFYVE21	1.4114668295564243	4.871437209347474	7.071129610581695	3.124380372615597e-8	1.1918953196461964e-5	8.887075835154768
ENSRNOG00000042347	AABR07001896.1	ENSG00000182903	ZNF721	0.9686717789254473	2.927125055053795	7.053090604187032	3.2958944980548514e-8	1.1933931213889117e-5	8.786319470934508
ENSRNOG00000019403	Afap1l1	ENSG00000157510	AFAP1L1	2.237327940590451	3.7237541580602116	7.053330844039861	3.293548940422603e-8	1.1933931213889117e-5	8.819055422311852
ENSRNOG00000026527	Snx32	ENSG00000172803	SNX32	2.323815836021076	1.2723112276520951	7.0581049399039415	3.247285602139056e-8	1.1933931213889117e-5	8.361815326856501
ENSRNOG00000009329	Nr1d1	ENSG00000126368	NR1D1	3.3652663158176233	5.450604048916927	7.044988161944143	3.3759977750543846e-8	1.2020240078081137e-5	8.815088855635878
ENSRNOG00000018254	Sncaip	ENSG00000064692	SNCAIP	2.8371143444989877	2.16364936610784	7.02116060538764	3.623144552360603e-8	1.26887273888655e-5	8.472696190631492
ENSRNOG00000012458	Cyp2e1	ENSG00000130649	CYP2E1	6.563885720453454	-1.5764178488855385	6.983252100957993	4.054578774607391e-8	1.3841130458275593e-5	8.333897520778763
ENSRNOG00000050946	Fam110a	ENSG00000125898	FAM110A	-1.3659187374682324	3.8572860048422655	-6.981000217166142	4.08178260951815e-8	1.3841130458275593e-5	8.636584052428805
ENSRNOG00000045539	Dusp11	ENSG00000144048	DUSP11	-0.855016490628282	5.026605861342546	-6.941129508641788	4.595151361925517e-8	1.4503097790821966e-5	8.465562128001295
ENSRNOG00000012820	Add3	ENSG00000148700	ADD3	1.5160301180622353	6.77078838649898	6.9555103138870455	4.402869623901249e-8	1.4503097790821966e-5	8.44449864764647
ENSRNOG00000042499	LOC100364435	ENSG00000034510	TMSB10	-1.1784733229389825	9.588336046460634	-6.939574628326527	4.616442680222317e-8	1.4503097790821966e-5	8.377262627689078
ENSRNOG00000018179	Glt8d1	ENSG00000016864	GLT8D1	1.2232745352155323	5.145667576645555	6.943910291801112	4.557320336774815e-8	1.4503097790821966e-5	8.499598899906507
ENSRNOG00000040242	Epm2a	ENSG00000112425	EPM2A	3.6888134644134345	0.03145936621110343	6.940220034346999	4.607592930744044e-8	1.4503097790821966e-5	7.788151746494929
ENSRNOG00000010593	Ctnnal1	ENSG00000119326	CTNNAL1	1.876683358198373	6.517358254851247	6.904584166691029	5.122823885336259e-8	1.586070821194761e-5	8.30872245139313
ENSRNOG00000026490	Dnm3	ENSG00000197959	DNM3	1.7532976328200685	2.194058912075181	6.895392461738884	5.264909225275796e-8	1.6067750825652405e-5	8.190369528520872
ENSRNOG00000007249	Cdkn1b	ENSG00000111276	CDKN1B	1.1474424443916549	6.529513918919294	6.88872434912766	5.3704683301959085e-8	1.6151242850998305e-5	8.252204934892141
ENSRNOG00000004532	Dipk1b	ENSG00000165716	DIPK1B	1.491560782169978	4.460135974533599	6.882738888383634	5.4670389028344e-8	1.6151242850998305e-5	8.354445099004904
ENSRNOG00000031216	AABR07055776.1			1.0489030849762364	4.338271810273617	6.879557557422541	5.519078444613941e-8	1.6151242850998305e-5	8.35085700221441
ENSRNOG00000049676	St6galnac5	ENSG00000117069	ST6GALNAC5	3.547854626620013	-3.327407585332825	6.852449285162119	5.983288992596404e-8	1.6600130227121686e-5	7.727065960417734
ENSRNOG00000022796	Fgfbp3	ENSG00000174721	FGFBP3	1.3217690684419614	2.1057748215949084	6.858857013296947	5.8701226220523847e-8	1.6600130227121686e-5	8.143612196369759
ENSRNOG00000008587	Tek	ENSG00000120156	TEK	2.4700890990828483	5.9296377148764225	6.863807252314192	5.784177487589799e-8	1.6600130227121686e-5	8.235263467455193
ENSRNOG00000047133	Jrkl	ENSG00000183340	JRKL	0.7424890281845764	4.086329664182687	6.8532181110145665	5.969595427964885e-8	1.6600130227121686e-5	8.279375746894466
ENSRNOG00000053518	Zscan26	ENSG00000197062	ZSCAN26	1.023672063916445	6.084162154084047	6.8367623106338575	6.26971615685991e-8	1.6954423577088386e-5	8.120309671343145
ENSRNOG00000020416	Zfr2	ENSG00000105278	ZFR2	2.9454407222358947	2.695617503183343	6.838327650961346	6.240523953654879e-8	1.6954423577088386e-5	8.046990390812827
ENSRNOG00000021244	Hspa12b	ENSG00000132622	HSPA12B	2.3791938665967782	3.73481111223713	6.829399986993303	6.408875754616476e-8	1.7114101593233974e-5	8.200952498230563
ENSRNOG00000001348	Erp29	ENSG00000089248	ERP29	-1.0132960727188607	6.751377531430177	-6.806635986006699	6.85918018911355e-8	1.7719805073283986e-5	7.9952033592913985
ENSRNOG00000011879	Nfat5	ENSG00000102908	NFAT5	1.2610532331373427	7.4119495511602	6.811357609216875	6.763227323875027e-8	1.7719805073283986e-5	8.005014250228104
ENSRNOG00000020254	Per2	ENSG00000132326	PER2	2.4241309486127958	5.28757650902857	6.805399321920806	6.884537850875676e-8	1.7719805073283986e-5	8.124515975599351
ENSRNOG00000019433	Rab3a	ENSG00000105649	RAB3A	1.4245675037586913	2.654287764242854	6.786104370442948	7.292653645131403e-8	1.8546780931064543e-5	8.036653852681976
ENSRNOG00000014984	Dmwd	ENSG00000185800	DMWD	1.245679581570748	4.470635371493476	6.76329114038316	7.806797808100807e-8	1.9392630415634598e-5	8.016708090761371
ENSRNOG00000018533	Iffo1	ENSG00000010295	IFFO1	1.9036408870899622	4.846185260202413	6.7658968123351295	7.74627061428575e-8	1.9392630415634598e-5	8.014240022851899
ENSRNOG00000029995	Herpud2	ENSG00000122557	HERPUD2	0.678943555888833	5.775522732280862	6.752076462444092	8.072795916386828e-8	1.9822889558824345e-5	7.879530338229779
ENSRNOG00000011593	Hey1	ENSG00000164683	HEY1	2.3375770572744763	1.6339120408419336	6.740641998739764	8.35342203690717e-8	2.025990121849148e-5	7.662005839270795
ENSRNOG00000052406	LOC102552527			1.1996796501357712	3.568367514099797	6.729740988521645	8.630112862812923e-8	2.025990121849148e-5	7.923501456201505
ENSRNOG00000031197	F8	ENSG00000185010	F8	1.4932404681971887	4.786294689612669	6.731254136412533	8.591160390020214e-8	2.025990121849148e-5	7.904870204007363
ENSRNOG00000033351	Zfp869			0.8657471650122046	4.339868514387169	6.731081010266837	8.595608123784482e-8	2.025990121849148e-5	7.9171149887322345
ENSRNOG00000001005	Fcer2	ENSG00000104921	FCER2	-4.639554999950558	0.17799016708312407	-6.721654246422842	8.841326510520354e-8	2.0530136765678946e-5	7.622443491649026
ENSRNOG00000016875	Cbx7	ENSG00000100307	CBX7	1.9071003046401627	5.541334038188953	6.707432948750887	9.225489736506613e-8	2.119184271408503e-5	7.780943109333402
ENSRNOG00000051170	Ddx17	ENSG00000100201	DDX17	1.116065568246288	7.937042424369665	6.691996569050272	9.661553732503186e-8	2.195742259441123e-5	7.645955829886725
ENSRNOG00000008063	Hibadh	ENSG00000106049	HIBADH	1.269898355309163	6.436667335068737	6.687037893514546	9.805996070514632e-8	2.2051104637305693e-5	7.660174300035608
ENSRNOG00000019423	Dvl1	ENSG00000107404	DVL1	0.8022186983038226	6.4241363086393495	6.660206031587685	1.062620358322871e-7	2.322100998288477e-5	7.577188827389941
ENSRNOG00000036659	Fn3k	ENSG00000167363	FN3K	4.869729048150338	-2.017775464609013	6.652640417382166	1.0869732707430965e-7	2.322100998288477e-5	7.317751613195326
ENSRNOG00000051450	Abracl	ENSG00000146386	ABRACL	-0.7276705201045912	6.195437854721283	-6.6550656591735455	1.0791060241116244e-7	2.322100998288477e-5	7.562372466904662
ENSRNOG00000006355	Akap8l	ENSG00000011243	AKAP8L	1.9093130942977767	5.329297615795005	6.65517875351875	1.0787405608421048e-7	2.322100998288477e-5	7.656819699622777
ENSRNOG00000010771	Pkd1	ENSG00000008710	PKD1	1.3923574718621952	6.545231673285374	6.655079100282128	1.0790625827674235e-7	2.322100998288477e-5	7.570990169314488
ENSRNOG00000010397	Agbl3	ENSG00000146856	AGBL3	2.3571149954655244	2.0801179274501695	6.633514712877561	1.1510755146808744e-7	2.4346956653591604e-5	7.485200946932963
ENSRNOG00000058478	Mapk8ip1	ENSG00000121653	MAPK8IP1	1.0809032288766334	5.093953179203391	6.622556161453237	1.1895077147126325e-7	2.491318951902546e-5	7.548281351027304
ENSRNOG00000027012	Usp54	ENSG00000166348	USP54	1.0507293094471546	6.183773028111952	6.618322268742232	1.2047002072205846e-7	2.498641798723626e-5	7.469814764889614
ENSRNOG00000003634	Zfp354a	ENSG00000169131	ZNF354A	1.1210505524611865	3.1445001464879376	6.61444367514008	1.2187893356086522e-7	2.5035573631353498e-5	7.574472534639195
ENSRNOG00000024349	Cbarp			1.2631655441926566	4.136512800730967	6.600764848230629	1.269816896075095e-7	2.5527234704877466e-5	7.552223675610167
ENSRNOG00000060206	Zfp592	ENSG00000166716	ZNF592	1.2393684981169475	6.093136906654799	6.595371890834445	1.29052162529924e-7	2.5527234704877466e-5	7.41140936230604
ENSRNOG00000011154	Adgrf5	ENSG00000069122	ADGRF5	2.8477376071113776	5.972124201999857	6.599902705631293	1.2731042324657316e-7	2.5527234704877466e-5	7.487548218964127
ENSRNOG00000000521	Cdkn1a	ENSG00000124762	CDKN1A	-2.513056330419283	4.896640195625503	-6.596864600294048	1.2847569804234652e-7	2.5527234704877466e-5	7.489978617677316
ENSRNOG00000019630	Hacl1	ENSG00000131373	HACL1	0.8623153660355976	4.200550393224637	6.5853853635911355	1.3297644814294657e-7	2.606216386860337e-5	7.499309652156327
ENSRNOG00000018623	Rev1	ENSG00000135945	REV1	0.8597134727695952	5.490607701732466	6.576546180548237	1.365500780503141e-7	2.628035421071045e-5	7.39043853630303
ENSRNOG00000005247	LOC100912008	ENSG00000148290	SURF1	0.7983809494351197	4.650856777868225	6.577020814678739	1.3635575087058552e-7	2.628035421071045e-5	7.443168417136117
ENSRNOG00000011294	Usp33	ENSG00000077254	USP33	0.5587814074358963	5.832526762159507	6.563435934755949	1.4202945528746587e-7	2.7090850475947618e-5	7.31899772065251
ENSRNOG00000011373	Reep4	ENSG00000168476	REEP4	-1.3156706314796125	4.889947887140414	-6.555976514006481	1.452454114890342e-7	2.7459094917170243e-5	7.342680634209474
ENSRNOG00000018642	Leng8	ENSG00000167615	LENG8	1.1702635469153275	7.3373965144051505	6.551722122532196	1.471123384338036e-7	2.7568077947029352e-5	7.238511562522463
ENSRNOG00000001190	Git2	ENSG00000139436	GIT2	0.7239664883560728	6.330307809132805	6.545138096039958	1.5004932933134624e-7	2.763365364228922e-5	7.242155889725633
ENSRNOG00000018356	Trim3	ENSG00000110171	TRIM3	1.0812959803488704	5.485627259832856	6.547503149015349	1.4898759431636757e-7	2.763365364228922e-5	7.30768377201283
ENSRNOG00000039110	Lsmem1	ENSG00000181016	LSMEM1	2.4783951371765034	-1.0330880492567256	6.541123446435392	1.518690899463541e-7	2.77297381925125e-5	6.733931378586216
ENSRNOG00000001317	Zfp68			0.927346057308049	5.424140385973803	6.528352566690984	1.578070333209603e-7	2.773541356291554e-5	7.245227459858825
ENSRNOG00000015329	Kpna2	ENSG00000182481	KPNA2	-2.030793766575064	6.261026731979606	-6.534244298387928	1.550391024644511e-7	2.773541356291554e-5	7.212523829266408
ENSRNOG00000008846	Plag1	ENSG00000181690	PLAG1	4.62436825521138	0.2577060158954315	6.528355879802852	1.578054629203621e-7	2.773541356291554e-5	6.879466824306083
ENSRNOG00000020233	Rabac1	ENSG00000105404	RABAC1	1.0568887451113271	6.7070508469749415	6.5271215240045715	1.5839163294835444e-7	2.773541356291554e-5	7.177134910686685
ENSRNOG00000000504	Fance	ENSG00000112039	FANCE	0.7914565481257458	5.0830400670259825	6.530715352708536	1.5669107027258327e-7	2.773541356291554e-5	7.276641468306583
ENSRNOG00000009066	Thra	ENSG00000126351	THRA	1.7195732196419433	5.639453606310708	6.522865514910342	1.6042959049250356e-7	2.786388082675897e-5	7.2251248622139705
ENSRNOG00000019500	Cyp1a1	ENSG00000140465	CYP1A1	6.414405935476302	-1.476548915263047	6.518775887654264	1.6241275412238027e-7	2.7980836018680722e-5	7.047643158326993
ENSRNOG00000019824	Ell	ENSG00000105656	ELL	0.6471597353308614	5.2371411223499	6.501356166102686	1.711403655634641e-7	2.9248573036258264e-5	7.179180412037929
ENSRNOG00000000480	Phf1	ENSG00000112511	PHF1	1.8344169573347209	5.590819166574883	6.494490661958654	1.7470850687287906e-7	2.938817190807335e-5	7.161380340959942
ENSRNOG00000017857	LOC108348250	ENSG00000044090	CUL7	1.3222902807301615	5.542330451842978	6.4969483100135745	1.7342268972796485e-7	2.938817190807335e-5	7.159410148691582
ENSRNOG00000011636	Dennd6a	ENSG00000174839	DENND6A	0.6772231541802469	6.378326156248169	6.4868618196183805	1.787613130476295e-7	2.966337901867153e-5	7.065089723057008
ENSRNOG00000027787	Cdc6	ENSG00000094804	CDC6	-1.8589942374003354	3.761466431331808	-6.48619197878675	1.7912165395350032e-7	2.966337901867153e-5	7.225018226924181
ENSRNOG00000019272	Gkap1	ENSG00000165113	GKAP1	1.52371072060087	4.933264151605191	6.455591651473243	1.963871638561719e-7	3.1946490901976406e-5	7.093215215065447
ENSRNOG00000012950	Efr3b	ENSG00000084710	EFR3B	2.633054301029068	2.5235110176215234	6.453891058188559	1.9739441085338602e-7	3.1946490901976406e-5	7.028385441120203
ENSRNOG00000012641	Sfr1	ENSG00000156384	SFR1	0.6679546101508	6.435391350872007	6.456906305381876	1.9561205258376335e-7	3.1946490901976406e-5	6.974818488625472
ENSRNOG00000003071	Vamp4	ENSG00000117533	VAMP4	0.7325576790174235	4.691742331795994	6.444838957183271	2.0284406552056534e-7	3.258163738132209e-5	7.058989391478443
ENSRNOG00000022071	Itga2b	ENSG00000005961	ITGA2B	2.2345258156103966	2.0211807180967956	6.434813712617895	2.0905653182988597e-7	3.3082034736902624e-5	6.926883531060517
ENSRNOG00000053285	Mllt6	ENSG00000275023	MLLT6	1.1841063841667934	5.6188586503155475	6.435053540883911	2.0890570146838326e-7	3.3082034736902624e-5	6.967331046961233
ENSRNOG00000042777	Zfp28	ENSG00000196867	ZFP28	1.2202256041252717	2.662926899201783	6.424697792380538	2.1551935852054353e-7	3.385397100054685e-5	6.987656160800018
ENSRNOG00000013097	LOC691485	ENSG00000184601	C14orf180	4.404132991138572	-3.93988076760997	6.4202544035957425	2.1842134272516017e-7	3.405938061779268e-5	6.734000363735586
ENSRNOG00000027282	Cep68	ENSG00000011523	CEP68	0.8102815034642505	5.013645676409075	6.4153991245149875	2.216373193070904e-7	3.431042066925632e-5	6.9399917593036875
ENSRNOG00000015902	Cpxm2	ENSG00000121898	CPXM2	3.0082613723295455	3.2685904088930013	6.396901229292887	2.3433250591438646e-7	3.601471456006502e-5	6.929376887629335
ENSRNOG00000017310	Rnpc3	ENSG00000185946	RNPC3	0.8414274913631794	4.215252045219564	6.391851818554629	2.3792337512731929e-7	3.630540759174945e-5	6.9365071548112045
ENSRNOG00000025895	Cavin2	ENSG00000168497	CAVIN2	2.5642752571018956	5.629792239934849	6.388328584057575	2.4046165737020867e-7	3.643249919432459e-5	6.870266516336011
ENSRNOG00000019438	Rnf31	ENSG00000259529	AL136295.5	0.8907102057817262	5.0573748497402855	6.384712627507522	2.430950778063093e-7	3.6572113712508344e-5	6.857030058465432
ENSRNOG00000019438	Rnf31	ENSG00000092098	RNF31	0.8907102057817262	5.0573748497402855	6.384712627507522	2.430950778063093e-7	3.6572113712508344e-5	6.857030058465432
ENSRNOG00000025141	Kiz	ENSG00000088970	KIZ	1.446374983290454	3.251958040659586	6.376449810929719	2.492221439142494e-7	3.723169692615462e-5	6.905927574371535
ENSRNOG00000009176	Mkrn2	ENSG00000075975	MKRN2	0.69911687236727	4.822954918170284	6.371306243744724	2.53114443207078e-7	3.735503124155113e-5	6.824975529269677
ENSRNOG00000025948	Inava	ENSG00000163362	INAVA	-1.8776269306241433	4.984609106127026	-6.37074231120418	2.535448921043353e-7	3.735503124155113e-5	6.796502716761408
ENSRNOG00000012866	Nek8	ENSG00000160602	NEK8	1.0559082614145856	3.4303504784192	6.364721527160873	2.5818670979797887e-7	3.7521378785130766e-5	6.878765000592827
ENSRNOG00000011936	Abhd14a	ENSG00000248487	ABHD14A	1.8936994906719034	2.513927628872364	6.36665980849107	2.566831042095918e-7	3.7521378785130766e-5	6.827192244263947
ENSRNOG00000020607	Bckdha	ENSG00000255730	AC011462.1	1.3899911975980794	6.335152728731101	6.3613306649786026	2.6083848572216833e-7	3.765062547623434e-5	6.69689609358645
ENSRNOG00000020607	Bckdha	ENSG00000248098	BCKDHA	1.3899911975980794	6.335152728731101	6.3613306649786026	2.6083848572216833e-7	3.765062547623434e-5	6.69689609358645
ENSRNOG00000008994	Arpc4	ENSG00000241553	ARPC4	-0.5169039342043771	7.261876586002829	-6.3570016376303835	2.6426380107183854e-7	3.7889044176494544e-5	6.654114337632241
ENSRNOG00000002146	Pkd2	ENSG00000118762	PKD2	1.5090404617795068	5.983541850678431	6.352964694278158	2.6749877223400373e-7	3.809717514156681e-5	6.702247394206045
ENSRNOG00000032246	Acsm3	ENSG00000005187	ACSM3	2.5471756896003965	2.134099744572983	6.345199909207428	2.7383345596414356e-7	3.874108688584105e-5	6.682646674491022
ENSRNOG00000016090	Mtmr10	ENSG00000166912	MTMR10	0.750507860501612	5.294630330408649	6.334884376058125	2.824831384706963e-7	3.963231354483328e-5	6.686497797370119
ENSRNOG00000054272	Dhx57	ENSG00000163214	DHX57	1.04922384959728	5.2014703781439975	6.333291248382751	2.838432791442912e-7	3.963231354483328e-5	6.69831623084726
