ensembl_gene_id	external_gene_name	hsapiens_homolog_ensembl_gene	hsapiens_homolog_associated_gene_name	logFC	AveExpr	t	P.Value	padj	B
ENSRNOG00000048615	Olr1365	ENSG00000168124	OR1F1	-3.332126842484958	-5.926212059308259	-15.274669316764026	4.916570005056294e-17	6.178393236353977e-14	25.713513913247088
ENSRNOG00000018039	Sncb	ENSG00000074317	SNCB	-10.955968989456556	-3.7751019324404114	-15.08922642312535	7.132739452656139e-17	8.46537294039406e-14	28.315581003227997
ENSRNOG00000038091	Sohlh2	ENSG00000250709	CCDC169-SOHLH2	-12.836134233599998	-4.4986975421191575	-14.773893426373323	1.353463239076457e-16	1.5217913250731765e-13	27.74578395424078
ENSRNOG00000038091	Sohlh2	ENSG00000120669	SOHLH2	-12.836134233599998	-4.4986975421191575	-14.773893426373323	1.353463239076457e-16	1.5217913250731765e-13	27.74578395424078
ENSRNOG00000009256	Gkn2	ENSG00000183607	GKN2	-13.050393487863445	-3.589625478767586	-14.675346386616773	1.6568374240671875e-16	1.7697508945173665e-13	27.521748477624705
ENSRNOG00000036782	Svs3b	ENSG00000124233	SEMG1	-4.951146156030919	-5.83718110292202	-14.60452577252155	1.9171997409610399e-16	1.950339907911938e-13	24.148200243215978
ENSRNOG00000036782	Svs3b	ENSG00000124157	SEMG2	-4.951146156030919	-5.83718110292202	-14.60452577252155	1.9171997409610399e-16	1.950339907911938e-13	24.148200243215978
ENSRNOG00000059513	LOC102547412			-11.772388758401652	-4.500209933505497	-14.450622998962974	2.6374882398560796e-16	2.561120966729338e-13	27.077904858704343
ENSRNOG00000029465	Slc26a10			-7.640115308125045	0.2794281312902227	-14.33600346700127	3.3500424544205467e-16	3.1116068240776584e-13	26.85219612810181
ENSRNOG00000032699	Ttyh1	ENSG00000167614	TTYH1	-4.652685024607339	1.1307847199537857	-14.054158149878948	6.067258968613208e-16	5.400618889436832e-13	26.265536232553018
ENSRNOG00000028299	Triml2	ENSG00000179046	TRIML2	-10.902086156090444	-4.735363195769196	-13.999176406282118	6.819293549919903e-16	5.827222724277555e-13	26.125124649665157
ENSRNOG00000050841	Ache	ENSG00000087085	ACHE	-4.493112625764841	2.7744086221704447	-13.979422157323821	7.112241778744102e-16	5.843800812281164e-13	26.146234528911712
ENSRNOG00000054879	Zic2	ENSG00000043355	ZIC2	-11.302126084826316	-4.7249470427705775	-13.938279276786572	7.764449751141291e-16	6.143405186430792e-13	26.017194337325513
ENSRNOG00000018694	Lipg	ENSG00000101670	LIPG	-7.203871388008422	1.5544080304706456	-13.557734321333376	1.763359223857031e-15	1.2947206589453512e-12	25.23063637374671
ENSRNOG00000020165	Ahsp	ENSG00000169877	AHSP	-6.690500742312581	-0.8509770817969758	-13.543674078761097	1.8181725304667198e-15	1.2947206589453512e-12	25.023939067529362
ENSRNOG00000020955	Myl3	ENSG00000160808	MYL3	-10.899863437345314	-3.5957685375021566	-13.57094857048477	1.7133854697066509e-15	1.2947206589453512e-12	25.22710324196871
ENSRNOG00000050035	Sall4	ENSG00000101115	SALL4	-12.17414368611312	-2.082482598049726	-13.370411702339174	2.656096318106503e-15	1.7935413246896881e-12	24.81550376740411
ENSRNOG00000031707	Tuba3a	ENSG00000152086	TUBA3E	-11.171355112214254	-4.157287410946121	-13.365219583332658	2.686575967329964e-15	1.7935413246896881e-12	24.804184720649253
ENSRNOG00000001212	Dnmt3l	ENSG00000142182	DNMT3L	-12.714083597363452	-2.431829279868872	-13.348295171580371	2.7884364160653257e-15	1.805132338072835e-12	24.748063734665585
ENSRNOG00000001212	Dnmt3l	ENSG00000279493	FP565260.4	-12.714083597363452	-2.431829279868872	-13.348295171580371	2.7884364160653257e-15	1.805132338072835e-12	24.748063734665585
ENSRNOG00000016659	Habp2	ENSG00000148702	HABP2	-9.707424708366833	-4.946176329902963	-13.307952894958762	3.0474825712690195e-15	1.9148050050005903e-12	24.57982355046634
ENSRNOG00000046619	Pla2g12b	ENSG00000138308	PLA2G12B	-10.936650970618121	-4.6362368080771335	-13.271891558247404	3.2998575905904707e-15	2.014138791650978e-12	24.59202001293167
ENSRNOG00000039323	Dgkk	ENSG00000274588	DGKK	-10.753126167417058	-4.493064241092996	-13.042672116677167	5.490760853345456e-15	3.2583090030560825e-12	24.097277244515162
ENSRNOG00000010681	Pitx2			-10.61278089363344	-4.719600991610712	-12.861852587699373	8.239915302097732e-15	4.652910790464564e-12	23.691319259249305
ENSRNOG00000060320	Lin28a	ENSG00000131914	LIN28A	-8.016537340513409	0.5327872703426981	-12.859889087482872	8.276487854592212e-15	4.652910790464564e-12	23.67291070452288
ENSRNOG00000048743	AABR07018273.1			-2.7602806282149244	-5.957809379412424	-12.751246068216926	1.0582066813586052e-14	5.2573184497357864e-12	21.758780425344746
ENSRNOG00000047758	RGD1562932			-2.903574217167713	-5.949767528934786	-12.755421494057643	1.0482328282066382e-14	5.2573184497357864e-12	21.70944584856772
ENSRNOG00000050293	Olr1569	ENSG00000196071	OR2L13	-2.7602806282149244	-5.957809379412424	-12.751246068216926	1.0582066813586052e-14	5.2573184497357864e-12	21.758780425344746
ENSRNOG00000009146	Vom2r26			-2.903574217167713	-5.949767528934786	-12.755421494057643	1.0482328282066382e-14	5.2573184497357864e-12	21.70944584856772
ENSRNOG00000016116	Hoxc12	ENSG00000123407	HOXC12	-2.7602806282149244	-5.957809379412424	-12.751246068216926	1.0582066813586052e-14	5.2573184497357864e-12	21.758780425344746
ENSRNOG00000036670	Tex19.1	ENSG00000182459	TEX19	-9.739137743030291	-4.617102091101946	-12.636891958851153	1.3726283642856833e-14	6.664422669598876e-12	23.13596830573718
ENSRNOG00000007301	Gdf9	ENSG00000164404	GDF9	-9.20591159620864	-4.941140613774537	-12.612910757825379	1.4498772544415657e-14	6.883050619252259e-12	22.981113173081184
ENSRNOG00000024848	Fga	ENSG00000171560	FGA	-10.52334252526159	-4.120648708367332	-12.48537193902007	1.9421688387473485e-14	9.019685413512957e-12	22.857157455924195
ENSRNOG00000010655	Mttp	ENSG00000138823	MTTP	-9.706191792526683	-0.8294852719385227	-12.466534825693108	2.028191787208798e-14	9.218778968115223e-12	22.79295631082997
ENSRNOG00000048685	Olr1364	ENSG00000168124	OR1F1	-8.971703811016575	-5.300966046258554	-12.436253653085407	2.174725354273332e-14	9.678887029862748e-12	22.491652712063964
ENSRNOG00000047080	Gng4	ENSG00000168243	GNG4	-5.412039157292819	-0.12474064586461449	-12.388077169305031	2.4305326558054787e-14	1.0596626352239273e-11	22.572226436508483
ENSRNOG00000008129	Pla2r1	ENSG00000153246	PLA2R1	-5.222643703077146	2.7241058260959403	-12.349701905519593	2.6561892063568983e-14	1.1348834003080484e-11	22.568624308439706
ENSRNOG00000055185	Dusp9	ENSG00000130829	DUSP9	-9.83101873077759	-0.5921064891915772	-12.3031335095529	2.959045175997615e-14	1.2394918057811185e-11	22.431910793483695
ENSRNOG00000018739	Pax7	ENSG00000009709	PAX7	-7.57947602722699	-5.515961092408622	-12.29381224962716	3.023787975380675e-14	1.2422535099626415e-11	21.603891123565077
ENSRNOG00000045679	Apoa1	ENSG00000118137	APOA1	-8.389076342846488	-0.7547058349436713	-12.155843637847196	4.170744922201569e-14	1.681124976848908e-11	22.077065452809396
ENSRNOG00000045783	Olr6			-4.339993876229366	-5.826327314395374	-12.132919079613243	4.400646582815759e-14	1.7409446842350563e-11	19.912204371159362
ENSRNOG00000054438	LOC292543			-3.4787207530368938	0.9678960713338465	-12.109169022173605	4.652514069657835e-14	1.807121055820006e-11	21.927605688750717
ENSRNOG00000012862	Spsb4	ENSG00000175093	SPSB4	-5.352462916584073	1.5368986438452465	-11.871903958656414	8.143311267400439e-14	3.106527832240635e-11	21.46426749062939
ENSRNOG00000016325	F2	ENSG00000180210	F2	-11.803864111979532	-2.716185400916203	-11.84204773979052	8.741895464822803e-14	3.276370400263325e-11	21.38809975007072
ENSRNOG00000013291	Cyp2c23			-9.156238120668785	-3.0322605933484343	-11.76981317818293	1.0383224518627431e-13	3.8244280239903074e-11	21.189537833407826
ENSRNOG00000025404	Dppa4	ENSG00000121570	DPPA4	-9.532985282253009	-3.4224117783784997	-11.75843975474249	1.0668996670003506e-13	3.842721532674617e-11	21.182304447222574
ENSRNOG00000049118	Olr1372	ENSG00000168124	OR1F1	-2.340954340682634	-5.98136484903895	-11.75361480268492	1.079264578759898e-13	3.842721532674617e-11	19.969873023137794
ENSRNOG00000001213	Aire	ENSG00000160224	AIRE	-10.501855389018289	-4.424149219622672	-11.736429401969133	1.1245077587929687e-13	3.938173647720359e-11	21.136959736423087
ENSRNOG00000033231	AABR07049728.1	ENSG00000105610	KLF1	-8.387008031687458	-4.390529220503483	-11.72178962095415	1.1645757916922316e-13	4.0127149416001845e-11	20.913993932925205
ENSRNOG00000057753	Nup62cl	ENSG00000198088	NUP62CL	-10.167071492000293	-2.1085559400094676	-11.712162061820631	1.1917180429085078e-13	4.041059135024516e-11	21.078961095221366
ENSRNOG00000009050	Amn	ENSG00000166126	AMN	-12.204378752081785	-0.18197981524408374	-11.686724741649957	1.2665843953361437e-13	4.162775759625544e-11	21.011383422282975
ENSRNOG00000000401	Gprc6a	ENSG00000173612	GPRC6A	-4.239676535609629	-5.831463917615312	-11.689831352625982	1.2571893034608638e-13	4.162775759625544e-11	19.127627136982824
ENSRNOG00000046487	Pou5f1	ENSG00000204531	POU5F1	-9.968411901723684	-1.4360274614396602	-11.624894377804756	1.4692562170618347e-13	4.7022407063544586e-11	20.864974401426267
ENSRNOG00000046487	Pou5f1	ENSG00000212993	POU5F1B	-9.968411901723684	-1.4360274614396602	-11.624894377804756	1.4692562170618347e-13	4.7022407063544586e-11	20.864974401426267
ENSRNOG00000012879	Fabp3	ENSG00000121769	FABP3	-7.1261180038464556	1.5026230317587341	-11.623343211075126	1.4747466522761256e-13	4.7022407063544586e-11	20.879492199132592
ENSRNOG00000051006	Ufsp1	ENSG00000176125	UFSP1	-3.096672547942369	3.032917791169059	-11.59377247989466	1.583518097221908e-13	4.902709726224873e-11	20.797902993747325
ENSRNOG00000012307	Mybpc3	ENSG00000134571	MYBPC3	-10.401561699529822	-2.5306739341976834	-11.595977867000398	1.5751301809738888e-13	4.902709726224873e-11	20.80413603617014
ENSRNOG00000032977	AABR07025825.1	ENSG00000179059	ZFP42	-9.869346446432495	-4.907308204280514	-11.561047492583365	1.7134860048121547e-13	5.2293145029717233e-11	20.687503873969867
ENSRNOG00000059793	Rab37	ENSG00000172794	RAB37	-5.765164417784662	-0.9841945574390438	-11.555166880437074	1.7379718206291976e-13	5.229336901986133e-11	20.58194411403042
ENSRNOG00000029211	Mogat3			-8.788680607198108	-2.591727996145016	-11.414162961070982	2.4454651613009783e-13	7.156503046694904e-11	20.364249257640452
ENSRNOG00000032916	Prss2	ENSG00000010438	PRSS3	-6.800773109005061	-5.575674129091616	-11.419319985368032	2.415003787814398e-13	7.156503046694904e-11	19.47440310041861
ENSRNOG00000032916	Prss2	ENSG00000204983	PRSS1	-6.800773109005061	-5.575674129091616	-11.419319985368032	2.415003787814398e-13	7.156503046694904e-11	19.47440310041861
ENSRNOG00000032916	Prss2	ENSG00000275896	PRSS2	-6.800773109005061	-5.575674129091616	-11.419319985368032	2.415003787814398e-13	7.156503046694904e-11	19.47440310041861
ENSRNOG00000016275	Ttr	ENSG00000118271	TTR	-9.71518019100626	-2.711097436798463	-11.381139842892766	2.650053145345936e-13	7.650416938381788e-11	20.294486031825343
ENSRNOG00000001451	Fkbp6	ENSG00000077800	FKBP6	-10.246400391614474	-4.6122353960626965	-11.282525761887522	3.3713867462505e-13	9.603058008019923e-11	20.05843838399592
ENSRNOG00000009073	Tnni1	ENSG00000159173	TNNI1	-8.67655765608477	-1.8738887991434823	-11.116378079594005	5.071944906809325e-13	1.4256836716337843e-10	19.651336680960885
ENSRNOG00000050090	Slc6a17	ENSG00000197106	SLC6A17	-3.4988437442520466	3.7437754748895014	-11.095062576598481	5.346131524908791e-13	1.48323906190424e-10	19.564595634411653
ENSRNOG00000014492	Pgc	ENSG00000096088	PGC	-9.704617883997555	-0.7075483632735048	-11.087061005594526	5.452923569932431e-13	1.4934718746726476e-10	19.582233515960233
ENSRNOG00000024954	Mgat5b	ENSG00000167889	MGAT5B	-4.8933476615732205	-0.20490491925194954	-11.07194204439268	5.660691183068364e-13	1.5307512119479677e-10	19.539810047012026
ENSRNOG00000025957	Ooep	ENSG00000203907	OOEP	-8.286718916327972	-1.604915499845719	-11.06073384340021	5.819919094045285e-13	1.554136645076118e-10	19.509846349188557
ENSRNOG00000002031	Naa11			-7.691342395124154	-1.8849312577542565	-11.011826691978696	6.570038419273426e-13	1.732786799394299e-10	19.38623546501896
ENSRNOG00000040013	Rhox2			-8.671115563004449	-5.221037747396808	-10.932998507508092	7.993007418040932e-13	2.057284547850704e-10	18.991883959187543
ENSRNOG00000010911	Tmem108	ENSG00000144868	TMEM108	-7.000931987076448	-0.7235860293705497	-10.937633526760525	7.90122374622369e-13	2.057284547850704e-10	19.217078356661936
ENSRNOG00000026315	Taf7l	ENSG00000102387	TAF7L	-9.610219099717291	-4.551017805046383	-10.831734604965531	1.029422320238588e-12	2.588295075049499e-10	18.955895435829877
ENSRNOG00000002592	Rps6ka6	ENSG00000072133	RPS6KA6	-5.25530885821342	2.9247511135683584	-10.831572014315938	1.0298416953574284e-12	2.588295075049499e-10	18.93991789591623
ENSRNOG00000002834	AABR07015003.1	ENSG00000134962	KLB	-9.012533607083908	-4.956398705011287	-10.779610444547918	1.1732157206347424e-12	2.914349702316279e-10	18.727163175076026
ENSRNOG00000003136	Fcrla	ENSG00000132185	FCRLA	-8.121014800357907	1.508455037892565	-10.752973145793208	1.254455886430062e-12	3.0453342161142514e-10	18.77081431896303
ENSRNOG00000011342	Tdh			-9.747548079569281	-1.986399141436844	-10.753886466504351	1.2515774976660026e-12	3.0453342161142514e-10	18.772721933239005
ENSRNOG00000010106	Faxc	ENSG00000146267	FAXC	-5.168939394010777	2.6318224726584867	-10.728324971518017	1.3347409612389405e-12	3.2038282196570206e-10	18.68345578964151
ENSRNOG00000005284	Itpka	ENSG00000137825	ITPKA	-4.475783488860786	1.60383728965448	-10.700864218496939	1.4303851388911249e-12	3.3952575246812337e-10	18.63984675215254
ENSRNOG00000011068	Papss2	ENSG00000198682	PAPSS2	-3.4863515718573685	4.125464924407417	-10.672374029784583	1.537023296867076e-12	3.608288867139708e-10	18.506752260739994
ENSRNOG00000015371	Foxh1	ENSG00000160973	FOXH1	-9.371685400383624	-2.7593987418841177	-10.666508937709013	1.5599644626769206e-12	3.622339219148593e-10	18.55587410402311
ENSRNOG00000033490	Vsig2	ENSG00000019102	VSIG2	-9.368699165907271	-1.2954539880113818	-10.635528949853482	1.6870701272177412e-12	3.875363347070173e-10	18.47850200586631
ENSRNOG00000010188	Satb2	ENSG00000119042	SATB2	-5.015075297094898	0.7278078905663796	-10.61607374457583	1.7722461548466867e-12	4.027712192126571e-10	18.42711047691507
ENSRNOG00000055909	Apoa4	ENSG00000110244	APOA4	-10.322355197426425	-4.389866731987871	-10.525809995352978	2.228678036803696e-12	5.0117104105513e-10	18.206620129727995
ENSRNOG00000039808	Isx	ENSG00000175329	ISX	-9.071394056135787	-3.835473143445684	-10.482442694704849	2.4890102385878655e-12	5.53882559655756e-10	18.092452329286633
ENSRNOG00000005572	RGD1306782	ENSG00000147123	NDUFB11	-9.219298064422723	-2.7891980845629867	-10.456439906759815	2.6597800070954044e-12	5.857822710472074e-10	18.032558802404242
ENSRNOG00000029047	Cubn	ENSG00000107611	CUBN	-8.957833908860806	1.7966352906376708	-10.418299575036784	2.932148264952487e-12	6.327220543856564e-10	17.92135650339076
ENSRNOG00000024509	Trim52	ENSG00000183718	TRIM52	-9.058706902298283	-5.146484027682223	-10.419155164115613	2.925736584013536e-12	6.327220543856564e-10	17.83442694511237
ENSRNOG00000015860	Gipr	ENSG00000010310	GIPR	-4.428270683130201	-0.13169425639177196	-10.399205024341173	3.079030371177785e-12	6.577732581947102e-10	17.826931818109827
ENSRNOG00000008539	Lgals2	ENSG00000100079	LGALS2	-9.847771331809916	-2.6500035920569496	-10.365224579390919	3.359248531804749e-12	7.105309543063847e-10	17.803399717723373
ENSRNOG00000048172	Rac3	ENSG00000169750	RAC3	-4.078300805352123	2.2627311015643246	-10.336880080598421	3.6128183888622952e-12	7.566729337378942e-10	17.71354195049122
ENSRNOG00000002379	LOC102550080	ENSG00000170965	PLAC1	-10.027409132671199	-0.7722553696751286	-10.307058442372893	3.900732833351271e-12	8.09042286591099e-10	17.656118425443964
ENSRNOG00000018532	Pcgf5	ENSG00000180628	PCGF5	-4.334995750458103	4.028266552836273	-10.296785851811867	4.005241087054293e-12	8.22730435987893e-10	17.56333345149408
ENSRNOG00000009332	Rec114	ENSG00000183324	REC114	-7.446677128519747	-0.759802363053479	-10.28975709384311	4.0783893433484084e-12	8.297774432566861e-10	17.605094230296256
ENSRNOG00000025384	Slc2a10	ENSG00000197496	SLC2A10	-6.292666731637997	2.0978843301042724	-10.203525423336306	5.095025964356815e-12	1.0268399969486287e-9	17.358877466596358
ENSRNOG00000011729	Nxf2	ENSG00000269437	NXF2B	-7.772752225053058	-1.7597790861957323	-10.177694767041466	5.447311419140412e-12	1.087578634085015e-9	17.325235867565837
ENSRNOG00000011729	Nxf2	ENSG00000269405	NXF2	-7.772752225053058	-1.7597790861957323	-10.177694767041466	5.447311419140412e-12	1.087578634085015e-9	17.325235867565837
ENSRNOG00000011729	Nxf2	ENSG00000126952	NXF5	-7.772752225053058	-1.7597790861957323	-10.177694767041466	5.447311419140412e-12	1.087578634085015e-9	17.325235867565837
ENSRNOG00000000956	Rasl11a	ENSG00000122035	RASL11A	-3.8586031871188387	3.540412535613501	-10.115776514447523	6.39642824223494e-12	1.265249042026528e-9	17.099388446341976
ENSRNOG00000031041	Rps4y2			-7.650062218492872	-0.16650215955940834	-10.087008452888735	6.893198926752204e-12	1.3510037492863058e-9	17.097696707070433
ENSRNOG00000023474	Dazl	ENSG00000187191	DAZ3	-7.76674382958097	-5.505526001826825	-10.059703883661506	7.401079051534975e-12	1.4373568343449244e-9	16.69745140532907
ENSRNOG00000023474	Dazl	ENSG00000188120	DAZ1	-7.76674382958097	-5.505526001826825	-10.059703883661506	7.401079051534975e-12	1.4373568343449244e-9	16.69745140532907
ENSRNOG00000023474	Dazl	ENSG00000205916	DAZ4	-7.76674382958097	-5.505526001826825	-10.059703883661506	7.401079051534975e-12	1.4373568343449244e-9	16.69745140532907
ENSRNOG00000023474	Dazl	ENSG00000205944	DAZ2	-7.76674382958097	-5.505526001826825	-10.059703883661506	7.401079051534975e-12	1.4373568343449244e-9	16.69745140532907
ENSRNOG00000023474	Dazl	ENSG00000092345	DAZL	-7.76674382958097	-5.505526001826825	-10.059703883661506	7.401079051534975e-12	1.4373568343449244e-9	16.69745140532907
ENSRNOG00000011646	Rem2	ENSG00000139890	REM2	-4.1778029916199975	2.0501964667269803	-10.036058147050802	7.87165944329203e-12	1.5149753215049336e-9	16.962203817695904
ENSRNOG00000052204	Tbc1d24	ENSG00000162065	TBC1D24	-3.7067820492164336	2.5359633905461982	-10.023403483803165	8.135920663460902e-12	1.5518542244063861e-9	16.902794017601515
ENSRNOG00000052204	Tbc1d24	ENSG00000260272	AC093525.2	-3.7067820492164336	2.5359633905461982	-10.023403483803165	8.135920663460902e-12	1.5518542244063861e-9	16.902794017601515
ENSRNOG00000061595	Tfec	ENSG00000105967	TFEC	-6.415932610466847	0.1410318318145515	-10.018043630168085	8.25055745407444e-12	1.559793441516746e-9	16.918436507537088
ENSRNOG00000013123	Scube2	ENSG00000175356	SCUBE2	-7.2543565545313	-1.1509236154938078	-9.992754622303302	8.814060343158817e-12	1.6517085185166825e-9	16.856162474913873
ENSRNOG00000052906	LOC103694891			-2.530608084333257	-5.9702387954394025	-9.96247376768976	9.540699824569229e-12	1.7570514685540728e-9	16.036637176569208
ENSRNOG00000026346	Svs6			-2.530608084333257	-5.9702387954394025	-9.96247376768976	9.540699824569229e-12	1.7570514685540728e-9	16.036637176569208
ENSRNOG00000012303	Apobec2	ENSG00000124701	APOBEC2	-6.0267651265058095	2.2716976763035137	-9.905445951348703	1.1079366295611173e-11	2.0229786510524913e-9	16.587974222169926
ENSRNOG00000014181	Vom1r61			-1.9678751981851157	-6.0018361155435676	-9.883209633151306	1.1745846912628046e-11	2.12649599656333e-9	15.978916396710726
ENSRNOG00000052307	Spats2	ENSG00000123352	SPATS2	-2.4932020333363925	5.753905631258271	-9.860993804698792	1.2452553441332212e-11	2.2354949509847064e-9	16.396139885459824
ENSRNOG00000047511	Olr1381	ENSG00000168124	OR1F1	-5.104484974214774	-5.749568988229272	-9.830984753470604	1.3476530917848768e-11	2.399159416650027e-9	15.364413064725639
ENSRNOG00000008885	Chst11	ENSG00000171310	CHST11	-5.176212492600494	2.7779684606624464	-9.823112402698607	1.3759091283498298e-11	2.4292187362758192e-9	16.356204870159225
ENSRNOG00000047663	Gata1	ENSG00000102145	GATA1	-8.949937797349335	-3.8065079902335754	-9.786326456117095	1.51616339364387e-11	2.6549015228208192e-9	16.323663512443957
ENSRNOG00000006280	Pcsk9	ENSG00000169174	PCSK9	-7.204195212130909	-0.8136302344015662	-9.770625834767511	1.5803821708427528e-11	2.7448540094076204e-9	16.284228464000073
ENSRNOG00000048187	Epop	ENSG00000273604	EPOP	-5.198926931701096	1.922883604794626	-9.757809212873632	1.6348551648747926e-11	2.8165653941306607e-9	16.227816216635837
ENSRNOG00000051063	AABR07044940.1	ENSG00000154582	ELOC	-2.7522449919834653	-5.957809379412424	-9.751909242782189	1.660570342319981e-11	2.8379811378385405e-9	15.500801851207312
ENSRNOG00000024040	Mb21d2	ENSG00000180611	MB21D2	-3.3221953940530486	4.063581933574439	-9.691659815736388	1.947986738204852e-11	3.302765133989703e-9	15.981471643823369
ENSRNOG00000008526	Pdzd3	ENSG00000172367	PDZD3	-4.532834562487512	0.8189309217369437	-9.668956368856195	2.0690174758280027e-11	3.480348057961703e-9	16.006488617242635
ENSRNOG00000017147	Trim6	ENSG00000121236	TRIM6	-4.461277559523281	3.5088578150271585	-9.656033120485931	2.1413040520425245e-11	3.57380300498316e-9	15.893866849666862
ENSRNOG00000017964	Slc22a25	ENSG00000149742	SLC22A9	-8.842855649004221	-4.93384765544292	-9.64867397420576	2.1836119027632454e-11	3.616162874320249e-9	15.923039658668142
ENSRNOG00000009871	Piwil2	ENSG00000197181	PIWIL2	-5.537198010022915	0.14257944219759322	-9.607387105468307	2.437269552638619e-11	4.00518380407837e-9	15.855189698728037
ENSRNOG00000027030	Adm	ENSG00000148926	ADM	-4.606825205419912	3.5093820124425976	-9.588749399815581	2.5614189380440087e-11	4.177068150643829e-9	15.727941353855261
ENSRNOG00000042140	Eomes	ENSG00000163508	EOMES	-7.598725467049942	-2.2393873581159505	-9.583414083639934	2.598130650341445e-11	4.204838263882144e-9	15.796324694715851
ENSRNOG00000025990	Igll1			-2.921275660866719	-5.948336131694783	-9.569245310127359	2.698247352946059e-11	4.334034451202005e-9	15.03901096302663
ENSRNOG00000006611	Nostrin	ENSG00000163072	NOSTRIN	-3.522686134092853	1.18690113795557	-9.532026524432661	2.9803706776481786e-11	4.75146707362672e-9	15.662077930603932
ENSRNOG00000017899	Akr7a3	ENSG00000162482	AKR7A3	-5.934635836912826	2.374663064764553	-9.5232742358727	3.05096894344024e-11	4.8279888547195435e-9	15.595068487502779
ENSRNOG00000007118	Eva1a	ENSG00000115363	EVA1A	-3.7558605520645614	3.671658627004927	-9.474207397273265	3.479515752753798e-11	5.465654046035249e-9	15.41679642713551
ENSRNOG00000042494	RGD1307916			-3.057821005830192	-5.940679619399966	-9.418325568195069	4.042906061936676e-11	6.304277532930891e-9	14.65639714236408
ENSRNOG00000000620	AABR07041078.1			-8.77042583566576	-4.406141245509057	-9.405689417460819	4.1826893116349715e-11	6.474984910467964e-9	15.328348530195168
