ensembl_gene_id	external_gene_name	hsapiens_homolog_ensembl_gene	hsapiens_homolog_associated_gene_name	logFC	AveExpr	t	P.Value	padj	B
ENSRNOG00000016465	Trmu	ENSG00000100416	TRMU	0.947183581852892	3.7361537249294416	8.726741002160807	2.677705625338881e-10	2.0294741814583565e-7	13.488894408942508
ENSRNOG00000027787	Cdc6	ENSG00000094804	CDC6	-2.3281913477773473	3.761466431331808	-8.716500645997234	2.754985313967717e-10	2.0294741814583565e-7	13.483235683894911
ENSRNOG00000059961	Rapgef3	ENSG00000079337	RAPGEF3	1.8066084669403777	4.42567859436494	8.666849225796556	3.1630917099457363e-10	2.2524376066523589e-7	13.354008079509628
ENSRNOG00000003515	Ephx1	ENSG00000143819	EPHX1	2.9791866284368367	5.156312674042371	8.53581203280444	4.5612259446230877e-10	2.9890366658916993e-7	12.998578724433038
ENSRNOG00000020360	Clcc1	ENSG00000121940	CLCC1	0.892666641951589	5.765436415571154	8.531455271165905	4.6172452358950556e-10	2.9890366658916993e-7	12.933133081378859
ENSRNOG00000058478	Mapk8ip1	ENSG00000121653	MAPK8IP1	1.3883746752123969	5.093953179203391	8.54816697129347	4.406091366596973e-10	2.9890366658916993e-7	13.018400546350659
ENSRNOG00000005195	Cst3	ENSG00000101439	CST3	2.4101134508695026	9.425614373138654	8.472241172928253	5.451751404748906e-10	3.266063737364936e-7	12.719114151964483
ENSRNOG00000001288	Gpr146	ENSG00000164849	GPR146	2.630760483884287	3.2057396753309244	8.4688573607897	5.503828794885442e-10	3.266063737364936e-7	12.678369930754817
ENSRNOG00000005727	Galnt3	ENSG00000115339	GALNT3	-3.020286822124992	4.33414941604777	-8.473156973072275	5.437743335697141e-10	3.266063737364936e-7	12.82712845404407
ENSRNOG00000003878	Thsd7b	ENSG00000144229	THSD7B	5.1316608135963895	-2.9091795409574788	8.443634110904048	5.908280660883914e-10	3.4113135069854877e-7	12.138761763170947
ENSRNOG00000011969	Dock9	ENSG00000088387	DOCK9	1.1075198439845844	6.660271597607389	8.419323652351903	6.32666507675344e-10	3.5567512114390465e-7	12.588402507149496
ENSRNOG00000009176	Mkrn2	ENSG00000075975	MKRN2	0.9016737819381175	4.822954918170284	8.389533560981969	6.88063957417131e-10	3.6258082411375883e-7	12.58462854440264
ENSRNOG00000023700	RGD1311847	ENSG00000105072	C19orf44	1.2509735253606413	4.203809288513759	8.37699036240528	7.128397047595315e-10	3.6258082411375883e-7	12.563328935667764
ENSRNOG00000007249	Cdkn1b	ENSG00000111276	CDKN1B	1.3504383584627915	6.529513918919294	8.381163248224782	7.044983092382028e-10	3.6258082411375883e-7	12.489407213893632
ENSRNOG00000020551	Bles03	ENSG00000175573	C11orf68	0.9332733739313781	5.488905707411479	8.38335570598388	7.001554735487727e-10	3.6258082411375883e-7	12.532173381875355
ENSRNOG00000019630	Hacl1	ENSG00000131373	HACL1	1.075952582987446	4.200550393224637	8.367003270578987	7.332129653552119e-10	3.642704320670556e-7	12.536340453434086
ENSRNOG00000043416	Bcl3	ENSG00000069399	BCL3	-2.0893839029655323	4.886997915140505	-8.342506130352447	7.857264028781689e-10	3.704674485563376e-7	12.441416165369965
ENSRNOG00000018061	Tmem80	ENSG00000177042	TMEM80	1.295357220926224	3.878378658230724	8.337148539364165	7.977111189248481e-10	3.704674485563376e-7	12.447928456521796
ENSRNOG00000010593	Ctnnal1	ENSG00000119326	CTNNAL1	2.2253369785606694	6.517358254851247	8.341023104993392	7.89025458361384e-10	3.704674485563376e-7	12.391945305365073
ENSRNOG00000005247	LOC100912008	ENSG00000148290	SURF1	0.9865762548097914	4.650856777868225	8.308132002547199	8.659204268788101e-10	3.9358846977472383e-7	12.365616332333023
ENSRNOG00000014096	Nr3c1	ENSG00000113580	NR3C1	1.3547424232622038	5.68555416327198	8.293537069382346	9.024377123492914e-10	4.0164118435245655e-7	12.274253977816262
ENSRNOG00000030654	Man2c1	ENSG00000140400	MAN2C1	0.9563488581382398	6.089695030636143	8.26677682157592	9.735051825626158e-10	4.2442839214459513e-7	12.177958685758515
ENSRNOG00000007478	Cry2	ENSG00000121671	CRY2	1.7324102041836493	5.449923655300173	8.250345838967228	1.0199302855464969e-9	4.272307978456826e-7	12.175723414858025
ENSRNOG00000010588	Tns2	ENSG00000111077	TNS2	2.8145663280503195	5.675731471617749	8.251696714810038	1.0160300747098797e-9	4.272307978456826e-7	12.19453773549829
ENSRNOG00000018413	Per3	ENSG00000049246	PER3	2.9138329874430977	5.048483373915612	8.23195802494268	1.0745555308084828e-9	4.2810467677599864e-7	12.163655255238382
ENSRNOG00000019529	Btbd1	ENSG00000064726	BTBD1	0.7039555055360687	6.726624441451696	8.231851054619616	1.074881849076997e-9	4.2810467677599864e-7	12.056406606640866
ENSRNOG00000055293	Ptprb	ENSG00000127329	PTPRB	3.041989271264889	5.181402656569205	8.229481831099518	1.0821351189394715e-9	4.2810467677599864e-7	12.155053830972841
ENSRNOG00000029995	Herpud2	ENSG00000122557	HERPUD2	0.79413214084403	5.775522732280862	8.194307791516337	1.1958533955805903e-9	4.6449120163251186e-7	11.987757855419039
ENSRNOG00000027282	Cep68	ENSG00000011523	CEP68	1.0094760054231777	5.013645676409075	8.168678166699808	1.2862903379903725e-9	4.906967944730058e-7	11.960750614695353
ENSRNOG00000012561	Arhgef10	ENSG00000104728	ARHGEF10	1.7377788972402133	4.764575462962047	8.151587678883311	1.3504240530090074e-9	4.998824618174116e-7	11.936351351205818
ENSRNOG00000012820	Add3	ENSG00000148700	ADD3	1.7167320596496944	6.77078838649898	8.143837470835463	1.3805675816705182e-9	4.998824618174116e-7	11.817593672950705
ENSRNOG00000051498	Prpf6	ENSG00000101161	PRPF6	0.8006613785998873	6.62015635985337	8.147002361399927	1.3681764989686706e-9	4.998824618174116e-7	11.821659078848164
ENSRNOG00000019184	Npr3	ENSG00000113389	NPR3	4.13055912006016	1.848723472696469	8.112042000518148	1.5115511184381656e-9	5.293333262569176e-7	11.355740093867608
ENSRNOG00000051490	Plcg1	ENSG00000124181	PLCG1	1.0179336864943123	7.245935869226201	8.100756479997047	1.5610166902675565e-9	5.293333262569176e-7	11.679773359633701
ENSRNOG00000004532	Dipk1b	ENSG00000165716	DIPK1B	1.742016577684831	4.460135974533599	8.102335602663828	1.5539976268273781e-9	5.293333262569176e-7	11.805296305705578
ENSRNOG00000027797	Nit2	ENSG00000114021	NIT2	1.141481904115059	6.227221788127684	8.102266823772625	1.5543026751741866e-9	5.293333262569176e-7	11.71372518629477
ENSRNOG00000014378	Il1r2	ENSG00000115590	IL1R2	-6.362785038878977	0.2446912083173167	-8.085775828710762	1.6292253420411683e-9	5.411679755181127e-7	11.529486391453144
ENSRNOG00000026840	Thap3	ENSG00000041988	THAP3	1.0989226851067375	4.136393858443846	8.079012450557931	1.661002911345897e-9	5.411679755181127e-7	11.741822483312623
ENSRNOG00000000504	Fance	ENSG00000112039	FANCE	0.9496732415416087	5.0830400670259825	8.076720541769571	1.6719134196599465e-9	5.411679755181127e-7	11.697750577337036
ENSRNOG00000025997	Mrrf	ENSG00000148187	MRRF	0.8681418135561687	5.0251314596788514	8.058879744122867	1.7593673865458003e-9	5.609756041608647e-7	11.65013979803919
ENSRNOG00000013514	Maf1	ENSG00000179632	MAF1	0.837166575409614	6.910575336142863	8.051160917043546	1.7986289965548119e-9	5.650604596088302e-7	11.542460947950294
ENSRNOG00000008829	Sorbs3	ENSG00000120896	SORBS3	1.8974868410417534	5.356884585771588	8.024259907379362	1.9425404694366156e-9	6.014274209938322e-7	11.551565705910084
ENSRNOG00000019973	Arl3	ENSG00000138175	ARL3	1.2989918654583414	5.226806274673315	7.9920998949430775	2.130008415751781e-9	6.408925321930322e-7	11.454570967347998
ENSRNOG00000020878	Keap1	ENSG00000079999	KEAP1	0.7614711632566582	6.201219142810738	7.994117014784588	2.1177282909593086e-9	6.408925321930322e-7	11.400336317234006
ENSRNOG00000010397	Agbl3	ENSG00000146856	AGBL3	2.8656351194783856	2.0801179274501695	7.962201450126636	2.3207331907827677e-9	6.885808771485037e-7	11.093885150329982
ENSRNOG00000017808	Klf15	ENSG00000163884	KLF15	2.6092870620828212	3.8021590985862055	7.938003414048884	2.4877157133461175e-9	7.280146682768919e-7	11.330287277936407
ENSRNOG00000006093	LRRTM1	ENSG00000162951	LRRTM1	4.844188793542909	-0.9968957199173046	7.9296395137116455	2.548223270774112e-9	7.356445099128021e-7	10.763148304616696
ENSRNOG00000043124	Cckar	ENSG00000163394	CCKAR	5.602855227171367	-2.213352542159258	7.920032481947817	2.6195680558964243e-9	7.461577650415375e-7	10.86732405901438
ENSRNOG00000036677	Slc16a3	ENSG00000141526	SLC16A3	-4.717255984153056	4.772587574608378	-7.8878987858886225	2.8732562741992636e-9	7.869406895604983e-7	11.2061584281681
ENSRNOG00000046662	Ints6l	ENSG00000165359	INTS6L	1.8042527697719493	3.3698589395775467	7.888229982086057	2.87051844045892e-9	7.869406895604983e-7	11.176321914152366
ENSRNOG00000006116	Hk2	ENSG00000159399	HK2	-2.4291430709980935	5.698554497620459	-7.894782855130433	2.816889527582742e-9	7.869406895604983e-7	11.150622974281223
ENSRNOG00000049804	AABR07061513.1	ENSG00000242120	MDFIC2	3.617125653302718	-4.242611820388949	7.871023065263048	3.016320700812381e-9	8.156665712842391e-7	10.706631289735261
ENSRNOG00000001317	Zfp68			1.0822212129507216	5.424140385973803	7.863534394352213	3.0820989995571213e-9	8.230360115942349e-7	11.074194660294506
ENSRNOG00000049714	Asap3	ENSG00000088280	ASAP3	2.2790752563389494	3.8112650652845113	7.854245351499595	3.1657156183749673e-9	8.349281821647461e-7	11.104731142309324
ENSRNOG00000009066	Thra	ENSG00000126351	THRA	2.054355257741835	5.639453606310708	7.844827806323337	3.2528371693571683e-9	8.38262085046758e-7	11.02819381405666
ENSRNOG00000016239	Zadh2	ENSG00000180011	ZADH2	1.8899230180716349	4.691575120776483	7.844401875995759	3.2568343893124054e-9	8.38262085046758e-7	11.080071550297356
ENSRNOG00000010993	Dpm1	ENSG00000000419	DPM1	0.7131991320454398	5.204344967777962	7.8168837818674275	3.5259209265476157e-9	8.918693309136641e-7	10.948873041040322
ENSRNOG00000015385	Pink1	ENSG00000158828	PINK1	1.4821547592198492	6.514608537611772	7.813954786093808	3.555858002002761e-9	8.918693309136641e-7	10.882992986996396
ENSRNOG00000061714	Slc14a2	ENSG00000132874	SLC14A2	4.147009985960488	-3.424190102722426	7.810610446036401	3.5903554022644344e-9	8.918693309136641e-7	10.466224222178592
ENSRNOG00000016252	Mblac2	ENSG00000176055	MBLAC2	1.2927907378507264	3.600280188992451	7.803453517700293	3.6653241735515153e-9	9.000266703400118e-7	10.961455985428149
ENSRNOG00000016271	Itm2b	ENSG00000136156	ITM2B	1.3547221874906654	10.166023583752178	7.780475521393445	3.916913564814871e-9	9.297447165015566e-7	10.758811033644164
ENSRNOG00000006264	Itfg2	ENSG00000111203	ITFG2	1.1354980019614245	3.782661447418461	7.782270811263195	3.896641377154832e-9	9.297447165015566e-7	10.912781430160539
ENSRNOG00000008587	Tek	ENSG00000120156	TEK	2.7684896824111496	5.9296377148764225	7.782971079818643	3.888762881982669e-9	9.297447165015566e-7	10.856452390146858
ENSRNOG00000048823	AABR07007146.1	ENSG00000172831	CES2	3.761945605154001	-3.5712978182418684	7.750357222235614	4.273396592995869e-9	1.0032150705073708e-6	10.402375456073639
ENSRNOG00000009329	Nr1d1	ENSG00000126368	NR1D1	3.6882765079520903	5.450604048916927	7.743795876072972	4.355320621006827e-9	1.0113338524627048e-6	10.795658964748839
ENSRNOG00000011593	Hey1	ENSG00000164683	HEY1	2.618723113743559	1.6339120408419336	7.713282701868728	4.757720223412098e-9	1.092894377771534e-6	10.356917545748887
ENSRNOG00000016867	Zfp346	ENSG00000113761	ZNF346	0.7306941492189862	5.001581433389198	7.700339851138013	4.939595997322452e-9	1.12260201373191e-6	10.632676365655907
ENSRNOG00000028062	Arpc5	ENSG00000162704	ARPC5	-0.8658270293783561	7.906203407516191	-7.677450949963492	5.278656648329989e-9	1.1746660622736828e-6	10.457513425629164
ENSRNOG00000024569	Gimap9			1.6435619890548967	4.611211599644524	7.6788121433549295	5.257848884020636e-9	1.1746660622736828e-6	10.608789692593888
ENSRNOG00000019423	Dvl1	ENSG00000107404	DVL1	0.8879306781089289	6.4241363086393495	7.669689843266174	5.398899806915742e-9	1.1890381090220722e-6	10.462316531749519
ENSRNOG00000033351	Zfp869			0.945061681890019	4.339868514387169	7.661286973102223	5.532216376657736e-9	1.2059667189238696e-6	10.563046127033697
ENSRNOG00000028910	Ccdc9b	ENSG00000188549	CCDC9B	2.579013748068366	2.995011128195268	7.646217466999426	5.779712585117613e-9	1.2224950490679957e-6	10.436425449999449
ENSRNOG00000020233	Rabac1	ENSG00000105404	RABAC1	1.1927406988515514	6.7070508469749415	7.647169341968107	5.763752645580423e-9	1.2224950490679957e-6	10.39290063441819
ENSRNOG00000011617	Dguok	ENSG00000114956	DGUOK	1.0220898372601148	4.588163218585085	7.652985352919437	5.667201256109389e-9	1.2224950490679957e-6	10.528350785057203
ENSRNOG00000016875	Cbx7	ENSG00000100307	CBX7	2.1232078502795115	5.541334038188953	7.634944683151389	5.972160262267102e-9	1.2508162714001187e-6	10.43235571134539
ENSRNOG00000014075	Clybl	ENSG00000125246	CLYBL	2.222870684196767	1.7242742852773323	7.630157534698972	6.055837001865163e-9	1.256027629814034e-6	10.190176828225653
ENSRNOG00000016038	Mgmt	ENSG00000170430	MGMT	1.8740798168587949	2.9753002771703327	7.603868260882807	6.536985403172318e-9	1.3427847996920216e-6	10.369971366840371
ENSRNOG00000024349	Cbarp			1.4096411262868784	4.136512800730967	7.588750898248326	6.831013807284921e-9	1.3690657427266397e-6	10.369257446622706
ENSRNOG00000029698	Pim3	ENSG00000198355	PIM3	1.7589033636690496	5.6102795538429735	7.590413388074947	6.798034103607785e-9	1.3690657427266397e-6	10.30190446469586
ENSRNOG00000020871	Ltbp4	ENSG00000090006	LTBP4	2.7224197440657214	7.425372309157008	7.587437415191599	6.857184593537914e-9	1.3690657427266397e-6	10.22121044514458
ENSRNOG00000018369	Prx	ENSG00000105227	PRX	1.7070701461805764	2.9769757563201438	7.579713802800554	7.01314219043656e-9	1.382892762483438e-6	10.302489649816746
ENSRNOG00000055471	Ywhah	ENSG00000128245	YWHAH	-1.1835774548919602	7.581557372250927	-7.57762636265885	7.0559055896032746e-09	1.382892762483438e-6	10.171300385547083
ENSRNOG00000045665	Amigo1	ENSG00000181754	AMIGO1	1.9042868196873677	3.857681564484812	7.574285296687539	7.124900969484071e-9	1.383720540100802e-6	10.327424551144912
ENSRNOG00000031328	Zfp110	ENSG00000171606	ZNF274	1.3432550733117665	4.832470774489931	7.566604004105451	7.286126959525574e-9	1.4022840561832868e-6	10.278616482976044
ENSRNOG00000008063	Hibadh	ENSG00000106049	HIBADH	1.3811510125812134	6.436667335068737	7.5568922490873796	7.495270411743321e-9	1.4259572449346514e-6	10.14083790108823
ENSRNOG00000013751	Plpbp	ENSG00000147471	PLPBP	0.8543142293802193	5.216034516748731	7.554731253176651	7.542628314263708e-9	1.4259572449346514e-6	10.198406398428233
ENSRNOG00000040214	AABR07059198.1			1.5990747480063476	2.229161447642967	7.549805146210342	7.651718701548493e-9	1.4338918124664952e-6	10.116706386365228
ENSRNOG00000019369	Slx1b	ENSG00000181625	SLX1B	1.0721215566147748	4.8511825388860474	7.536648133170346	7.950981421133368e-9	1.4702018759364917e-6	10.179506564202104
ENSRNOG00000019369	Slx1b	ENSG00000132207	SLX1A	1.0721215566147748	4.8511825388860474	7.536648133170346	7.950981421133368e-9	1.4702018759364917e-6	10.179506564202104
ENSRNOG00000047816	Ccs	ENSG00000173992	CCS	0.916359651846772	5.317453072046271	7.5352650326876205	7.983121172524132e-9	1.4702018759364917e-6	10.139345886916622
ENSRNOG00000047165	Fgd1	ENSG00000102302	FGD1	0.951930896258308	4.361832860408536	7.5316963077697805	8.06665807556438e-9	1.4728890296434346e-6	10.193567626343302
ENSRNOG00000011931	Smarca2	ENSG00000080503	SMARCA2	1.5463453488728032	6.188705227848188	7.5282775694221815	8.147513903377559e-9	1.4750452501513117e-6	10.078568962895254
ENSRNOG00000025371	Spry1	ENSG00000164056	SPRY1	1.6446632239723478	5.65814390765335	7.524545671975189	8.236713110335991e-9	1.4786630434967042e-6	10.099378423204264
ENSRNOG00000051688	Syt15	ENSG00000277758	FO681492.1	3.1311837021922004	1.8939390605931277	7.518769018541978	8.376739223209852e-9	1.4912690002119338e-6	9.887784736642327
ENSRNOG00000051688	Syt15	ENSG00000204176	SYT15	3.1311837021922004	1.8939390605931277	7.518769018541978	8.376739223209852e-9	1.4912690002119338e-6	9.887784736642327
ENSRNOG00000001055	Rilpl1	ENSG00000188026	RILPL1	1.238709952348438	4.220394244409038	7.515653809593206	8.453249497906571e-9	1.4924526365601495e-6	10.15870946755696
ENSRNOG00000012641	Sfr1	ENSG00000156384	SFR1	0.7462922712958617	6.435391350872007	7.507330717117483	8.661154536532344e-9	1.5042946696255323e-6	9.992661730966574
ENSRNOG00000055295	Pecr	ENSG00000115425	PECR	1.0778081096457406	4.505210788264735	7.5098758930214515	8.597034261682159e-9	1.5042946696255323e-6	10.127861618577219
ENSRNOG00000000466	Hsd17b8	ENSG00000204228	HSD17B8	1.127957802493298	4.36663004583471	7.4970520010497275	8.925068102439298e-9	1.5376308860678284e-6	10.096358107866024
ENSRNOG00000014806	Pnkd	ENSG00000127838	PNKD	1.0577775607269597	5.628779074939292	7.486490771239305	9.204718436858784e-9	1.5731231997329137e-6	9.982590202301525
ENSRNOG00000018791	Dnlz	ENSG00000213221	DNLZ	0.8889725536201505	4.765394211539612	7.473304049286247	9.566375248233755e-9	1.6091848380158876e-6	10.00281817679758
ENSRNOG00000011936	Abhd14a	ENSG00000248487	ABHD14A	2.200202583474836	2.513927628872364	7.474551778854121	9.531547848511192e-9	1.6091848380158876e-6	9.938358863354175
ENSRNOG00000006102	Pole4	ENSG00000115350	POLE4	0.8255095401482384	5.696817601858306	7.461585963125708	9.899808162075391e-9	1.6522625138001295e-6	9.896208846834469
ENSRNOG00000021298	Dstyk	ENSG00000133059	DSTYK	1.2689347795046784	5.6052033411881155	7.45413607062544	1.0117883013348717e-8	1.6755684869315399e-6	9.89301714931038
ENSRNOG00000004940	Rnf215	ENSG00000099999	RNF215	0.788307007475626	4.851376082613375	7.444183156917747	1.0416833017013836e-8	1.7118061826343583e-6	9.90966318597088
ENSRNOG00000014269	Cxcr2	ENSG00000163464	CXCR1	-5.728990314805452	-1.3621635692158551	-7.427274854363953	1.0945338312935207e-8	1.7849256670170598e-6	9.675309615744768
ENSRNOG00000011636	Dennd6a	ENSG00000174839	DENND6A	0.7436430986071425	6.378326156248169	7.417911146663447	1.1249612013227073e-8	1.8206474351406816e-6	9.733898030408634
ENSRNOG00000029810	LOC100911766	ENSG00000214063	TSPAN4	1.9025134362517706	5.62925623415888	7.409508081939704	1.152995100273582e-8	1.8519875433943258e-6	9.775946930062545
ENSRNOG00000048114	Echdc3	ENSG00000134463	ECHDC3	2.418438434198706	1.9464054409075868	7.396750806311495	1.1969126457420951e-8	1.8940477667398797e-6	9.626183692678795
ENSRNOG00000012950	Efr3b	ENSG00000084710	EFR3B	2.996531255566065	2.5235110176215234	7.396939659711595	1.1962503220352446e-8	1.8940477667398797e-6	9.67105554646872
ENSRNOG00000021216	Pex11b	ENSG00000131779	PEX11B	0.6393296367610106	4.356390082754511	7.388691370628964	1.2255261866847836e-8	1.925067347510811e-6	9.782991759664643
ENSRNOG00000048168	Gtpbp6	ENSG00000178605	GTPBP6	1.3430629568012713	3.660656272020774	7.3717809357411275	1.2878335374224588e-8	1.993622308692463e-6	9.758491423075887
ENSRNOG00000037426	LOC100912590	ENSG00000178605	GTPBP6	1.3430629568012713	3.660656272020774	7.3717809357411275	1.2878335374224588e-8	1.993622308692463e-6	9.758491423075887
ENSRNOG00000007801	R3hdm2	ENSG00000179912	R3HDM2	0.667604184959683	6.712445220145239	7.3633652658593	1.3200261407900653e-8	2.0287567227120984e-6	9.564850218371063
ENSRNOG00000020269	Sugp2	ENSG00000064607	SUGP2	1.0137734446507767	4.061280225869284	7.348372384241648	1.3794094987775314e-8	2.0869494856656825e-6	9.68671567488656
ENSRNOG00000037909	Ppm1f	ENSG00000100034	PPM1F	1.136778465886322	5.629072883139177	7.347261198132168	1.3839167622244139e-8	2.0869494856656825e-6	9.574064081950272
ENSRNOG00000043201	Coq8a	ENSG00000163050	COQ8A	2.1092536344977364	4.250599321665083	7.346454890724202	1.3871966810116882e-8	2.0869494856656825e-6	9.68523906942518
ENSRNOG00000000521	Cdkn1a	ENSG00000124762	CDKN1A	-2.7003467519257685	4.896640195625503	-7.341751233417394	1.4064876738174899e-8	2.101174557745667e-6	9.615074630969735
ENSRNOG00000016619	Use1	ENSG00000053501	USE1	1.3317330788515669	6.321084371418119	7.326418214539294	1.4712770232748319e-8	2.1827007672375163e-6	9.48102221740623
ENSRNOG00000045844	Impact	ENSG00000154059	IMPACT	1.1785588062020755	6.000168094244263	7.302677379341315	1.5776023077373375e-8	2.3242978000132925e-6	9.424933033011925
ENSRNOG00000019750	Kcna1	ENSG00000111262	KCNA1	3.735799879476599	-4.285595747131509	7.288267427370719	1.645895164397529e-8	2.4083053696592065e-6	9.229775724139643
ENSRNOG00000000417	Numa1	ENSG00000137497	NUMA1	0.8381712902211511	7.830531557745199	7.284365225204244	1.6648979927409077e-8	2.4120614552289752e-6	9.31731890974406
ENSRNOG00000047439	Pot1b	ENSG00000128513	POT1	1.4232672054391609	3.147806161834437	7.283112817294623	1.6710438392261778e-8	2.4120614552289752e-6	9.4905091234331
ENSRNOG00000000467	Ring1	ENSG00000204227	RING1	0.7087358628762752	5.319442279306472	7.2667670343351105	1.7533920216446562e-8	2.480643295257933e-6	9.356846981203294
ENSRNOG00000026171	Bbs4	ENSG00000140463	BBS4	1.1211106158960593	4.897033542556546	7.268483760755342	1.744553899769585e-8	2.480643295257933e-6	9.399041163633859
ENSRNOG00000049181	Sh2b1	ENSG00000178188	SH2B1	0.683617167135905	6.198412042397432	7.267792803680053	1.7481056845775177e-8	2.480643295257933e-6	9.30290811062352
ENSRNOG00000021209	Polr3gl			1.2940988109506413	4.088468967786978	7.2511176317026305	1.836075813478212e-8	2.580532079166779e-6	9.407569938775923
