ensembl_gene_id	external_gene_name	hsapiens_homolog_ensembl_gene	hsapiens_homolog_associated_gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSRNOG00000004310	Caskin2	ENSG00000177303	CASKIN2	1908.2061494545765	1.0538392244403205	0.11700093611092759	9.00710079311831	2.1157559577186706e-19	1.5615125270346875e-16
ENSRNOG00000042389	Bcl10	ENSG00000142867	BCL10	2415.0710302332127	-1.0892002598157375	0.12173869117158131	-8.947034417189467	3.6516042931744425e-19	2.59137503128314e-16
ENSRNOG00000055672	Gpx2	ENSG00000176153	GPX2	20343.766074203693	-3.1191813532407644	0.34942352024233386	-8.92664967451972	4.391052588177501e-19	3.0007152334986326e-16
ENSRNOG00000006116	Hk2	ENSG00000159399	HK2	3186.666597046663	-2.8015733814175965	0.31411509360278206	-8.91893907193253	4.707762669002129e-19	3.102247464491367e-16
ENSRNOG00000009131	Zc3h12a	ENSG00000163874	ZC3H12A	2237.4739128420606	-3.5267215241516756	0.3979807917242682	-8.861537032659312	7.891872436976935e-19	4.697191559182627e-16
ENSRNOG00000008966	Slco5a1	ENSG00000137571	SLCO5A1	159.8530541670831	-3.8137589337303295	0.43019581343910074	-8.865169800798657	7.638756888653855e-19	4.697191559182627e-16
ENSRNOG00000019751	Cyb5r2	ENSG00000166394	CYB5R2	208.7000560122966	3.723753082015925	0.41994469852835076	8.86724631854004	7.497693548974529e-19	4.697191559182627e-16
ENSRNOG00000022796	Fgfbp3	ENSG00000174721	FGFBP3	167.3834012636977	1.5055209465023478	0.1700805748934744	8.851810075579133	8.611114935610763e-19	4.890658449075241e-16
ENSRNOG00000017808	Klf15	ENSG00000163884	KLF15	703.6658164834172	2.3517411708495413	0.2657315948820651	8.850062304007443	8.747045082623325e-19	4.890658449075241e-16
ENSRNOG00000019550	Slc11a2	ENSG00000110911	SLC11A2	2565.971912652613	-1.4385576720498876	0.16437474420168027	-8.751695274335109	2.1017128286312292e-18	1.140550100031612e-15
ENSRNOG00000020578	Ceacam1	ENSG00000170848	PSG6	3483.508073190635	-3.5328809715796967	0.4044361226196873	-8.73532499692628	2.4295657931212374e-18	1.2807976699679987e-15
ENSRNOG00000020578	Ceacam1	ENSG00000105388	CEACAM5	3483.508073190635	-3.5328809715796967	0.4044361226196873	-8.73532499692628	2.4295657931212374e-18	1.2807976699679987e-15
ENSRNOG00000020578	Ceacam1	ENSG00000231924	PSG1	3483.508073190635	-3.5328809715796967	0.4044361226196873	-8.73532499692628	2.4295657931212374e-18	1.2807976699679987e-15
ENSRNOG00000020578	Ceacam1	ENSG00000170956	CEACAM3	3483.508073190635	-3.5328809715796967	0.4044361226196873	-8.73532499692628	2.4295657931212374e-18	1.2807976699679987e-15
ENSRNOG00000020578	Ceacam1	ENSG00000221878	PSG7	3483.508073190635	-3.5328809715796967	0.4044361226196873	-8.73532499692628	2.4295657931212374e-18	1.2807976699679987e-15
ENSRNOG00000020578	Ceacam1	ENSG00000243130	PSG11	3483.508073190635	-3.5328809715796967	0.4044361226196873	-8.73532499692628	2.4295657931212374e-18	1.2807976699679987e-15
ENSRNOG00000020578	Ceacam1	ENSG00000086548	CEACAM6	3483.508073190635	-3.5328809715796967	0.4044361226196873	-8.73532499692628	2.4295657931212374e-18	1.2807976699679987e-15
ENSRNOG00000020578	Ceacam1	ENSG00000124469	CEACAM8	3483.508073190635	-3.5328809715796967	0.4044361226196873	-8.73532499692628	2.4295657931212374e-18	1.2807976699679987e-15
ENSRNOG00000020578	Ceacam1	ENSG00000079385	CEACAM1	3483.508073190635	-3.5328809715796967	0.4044361226196873	-8.73532499692628	2.4295657931212374e-18	1.2807976699679987e-15
ENSRNOG00000020578	Ceacam1	ENSG00000124467	PSG8	3483.508073190635	-3.5328809715796967	0.4044361226196873	-8.73532499692628	2.4295657931212374e-18	1.2807976699679987e-15
ENSRNOG00000020578	Ceacam1	ENSG00000204941	PSG5	3483.508073190635	-3.5328809715796967	0.4044361226196873	-8.73532499692628	2.4295657931212374e-18	1.2807976699679987e-15
ENSRNOG00000020578	Ceacam1	ENSG00000007306	CEACAM7	3483.508073190635	-3.5328809715796967	0.4044361226196873	-8.73532499692628	2.4295657931212374e-18	1.2807976699679987e-15
ENSRNOG00000020578	Ceacam1	ENSG00000243137	PSG4	3483.508073190635	-3.5328809715796967	0.4044361226196873	-8.73532499692628	2.4295657931212374e-18	1.2807976699679987e-15
ENSRNOG00000020578	Ceacam1	ENSG00000007129	CEACAM21	3483.508073190635	-3.5328809715796967	0.4044361226196873	-8.73532499692628	2.4295657931212374e-18	1.2807976699679987e-15
ENSRNOG00000020578	Ceacam1	ENSG00000183668	PSG9	3483.508073190635	-3.5328809715796967	0.4044361226196873	-8.73532499692628	2.4295657931212374e-18	1.2807976699679987e-15
ENSRNOG00000020578	Ceacam1	ENSG00000105352	CEACAM4	3483.508073190635	-3.5328809715796967	0.4044361226196873	-8.73532499692628	2.4295657931212374e-18	1.2807976699679987e-15
ENSRNOG00000020578	Ceacam1	ENSG00000242221	PSG2	3483.508073190635	-3.5328809715796967	0.4044361226196873	-8.73532499692628	2.4295657931212374e-18	1.2807976699679987e-15
ENSRNOG00000020578	Ceacam1	ENSG00000221826	PSG3	3483.508073190635	-3.5328809715796967	0.4044361226196873	-8.73532499692628	2.4295657931212374e-18	1.2807976699679987e-15
ENSRNOG00000014385	Wnt2b	ENSG00000134245	WNT2B	178.71687080157693	4.046623953757642	0.4654346739272737	8.694289833657614	3.490057587495472e-18	1.7887514596355268e-15
ENSRNOG00000055471	Ywhah	ENSG00000128245	YWHAH	7527.373953422373	-1.441146492878693	0.1658174507814061	-8.691162999354804	3.58747894943978e-18	1.7889884890841453e-15
ENSRNOG00000008463	Rundc3b	ENSG00000105784	RUNDC3B	240.80108515299625	3.3842978419518204	0.3909281142289517	8.65708481628867	4.839825755801634e-18	2.3499901321130512e-15
ENSRNOG00000009329	Nr1d1	ENSG00000126368	NR1D1	3011.0461934664695	3.0597091220946315	0.35492031587463124	8.62083398791805	6.646821568714581e-18	3.1446283272910953e-15
ENSRNOG00000002802	Cxcl1			351.2970751717136	-4.355151935892771	0.505821157093487	-8.610062815320005	7.302055327787962e-18	3.368255571325392e-15
ENSRNOG00000017219	Vac14	ENSG00000103043	VAC14	1720.812535591365	-0.7867112852831571	0.09177886923986639	-8.571812790884003	1.0186859537524508e-17	4.584335251874748e-15
ENSRNOG00000056135	Tsc22d3	ENSG00000157514	TSC22D3	2553.8073158977863	1.9621475157668313	0.22956752105258416	8.547147727040128	1.2616766070634159e-17	5.542665494506449e-15
ENSRNOG00000014378	Il1r2	ENSG00000115590	IL1R2	337.2889534277075	-6.040526328657859	0.7072089874707826	-8.541359676806165	1.3265161444989773e-17	5.6919882284071225e-15
ENSRNOG00000000881	Mmgt1	ENSG00000169446	MMGT1	1533.5722841956735	-0.9311561423831105	0.10924757558455733	-8.52335749695789	1.5499344671258017e-17	6.499509284758674e-15
ENSRNOG00000061246	Fam49b	ENSG00000153310	CYRIB	2189.5226713474135	-1.0897801310211612	0.12796279921848214	-8.516382399235296	1.646146527411526e-17	6.661287040912511e-15
ENSRNOG00000001817	Tm7sf3	ENSG00000064115	TM7SF3	1619.525097357564	0.9751136085550881	0.11451230160777937	8.515361187088777	1.660718681274595e-17	6.661287040912511e-15
ENSRNOG00000008422	Lpo	ENSG00000167419	LPO	19974.09151126001	-6.996520459523077	0.826728767613157	-8.462897063232338	2.6081590934629834e-17	1.023896668797564e-14
ENSRNOG00000009536	Pgp	ENSG00000184207	PGP	1893.426192242992	-0.9734553278374396	0.11540057818448093	-8.43544584569811	3.299425761509616e-17	1.242402137257427e-14
ENSRNOG00000059961	Rapgef3	ENSG00000079337	RAPGEF3	889.3296822433147	1.5894008169052667	0.18836831468000373	8.437729135100605	3.235623837022287e-17	1.242402137257427e-14
ENSRNOG00000019184	Npr3	ENSG00000113389	NPR3	294.02244159855826	3.3702165542920874	0.40128102363312124	8.398644231363832	4.51662955970985e-17	1.634045725611891e-14
ENSRNOG00000010024	Cyb5r4	ENSG00000065615	CYB5R4	1928.8501370303725	-0.7894531081405618	0.09397537524838884	-8.400637997496016	4.440593575727407e-17	1.634045725611891e-14
ENSRNOG00000011154	Adgrf5	ENSG00000069122	ADGRF5	3510.5818479200943	2.6999242792408342	0.32397637922924005	8.333707184653775	7.834955922018007e-17	2.7800533022529663e-14
ENSRNOG00000045539	Dusp11	ENSG00000144048	DUSP11	1221.0412662569872	-1.0616544213320918	0.1274762676992478	-8.328251528643996	8.204505316652904e-17	2.856251464104957e-14
ENSRNOG00000014269	Cxcr2	ENSG00000163464	CXCR1	120.38261482283029	-6.26367287912185	0.7527103281905748	-8.32149187347936	8.686297431365063e-17	2.9140158892021236e-14
ENSRNOG00000000634	Cabcoco1	ENSG00000183346	CABCOCO1	119.16693218825549	3.1930272785945255	0.38370156653717813	8.321642539567641	8.675260735816464e-17	2.9140158892021236e-14
ENSRNOG00000006989	Vamp2	ENSG00000220205	VAMP2	2613.3654416607565	1.1062534286175651	0.13452558824689126	8.223368082117489	1.978663852571015e-16	6.519344061390678e-14
ENSRNOG00000006989	Vamp2	ENSG00000263620	AC129492.3	2613.3654416607565	1.1062534286175651	0.13452558824689126	8.223368082117489	1.978663852571015e-16	6.519344061390678e-14
ENSRNOG00000011593	Hey1	ENSG00000164683	HEY1	151.66332677533106	2.282001735950215	0.2778108888343812	8.214227115160506	2.1353509812839147e-16	6.91216858871395e-14
ENSRNOG00000053452	LOC100361457	ENSG00000184009	ACTG1	72985.43888823436	-1.06948099454231	0.1302988936796128	-8.207905411476615	2.250804139049686e-16	7.160273649932027e-14
ENSRNOG00000016465	Trmu	ENSG00000100416	TRMU	471.1875631903402	0.6917574053113863	0.08439962596463084	8.196214111200913	2.480762990478184e-16	7.758060667341182e-14
ENSRNOG00000014002	St7l	ENSG00000007341	ST7L	669.2968531554823	0.9234473858249531	0.11270418382472704	8.193550181429474	2.536316427737505e-16	7.799595734697451e-14
ENSRNOG00000005195	Cst3	ENSG00000101439	CST3	33146.700856810145	2.2090328620947806	0.2698596342745115	8.185858800385345	2.703685857022843e-16	8.177984876709586e-14
ENSRNOG00000007032	Amigo2	ENSG00000139211	AMIGO2	1331.5866525017652	3.3504024543780973	0.4096943874845186	8.177809012589174	2.89051431596807e-16	8.602077361923688e-14
ENSRNOG00000020607	Bckdha	ENSG00000255730	AC011462.1	3408.8429358815847	1.6775214590460512	0.2052431377648189	8.173337619542076	2.999730085616033e-16	8.785399969793877e-14
ENSRNOG00000020607	Bckdha	ENSG00000248098	BCKDHA	3408.8429358815847	1.6775214590460512	0.2052431377648189	8.173337619542076	2.999730085616033e-16	8.785399969793877e-14
ENSRNOG00000017521	Gpr55	ENSG00000135898	GPR55	82.45523737413481	-5.626320183340051	0.6888438184066038	-8.167773351519	3.141333732704527e-16	9.056366984708005e-14
ENSRNOG00000008859	Tank	ENSG00000136560	TANK	630.1473892659847	-1.0173646559843885	0.12480051553686941	-8.15192670966036	3.581713554962405e-16	1.0167107200401745e-13
ENSRNOG00000005249	Snx6	ENSG00000129515	SNX6	3176.0766768355197	-0.7785957442894699	0.0963269605554779	-8.08284347185491	6.327381616211632e-16	1.7688866394048612e-13
ENSRNOG00000025117	Noxo1	ENSG00000196408	NOXO1	1542.6901345609047	-5.052906491056064	0.6269407869757403	-8.059623167014637	7.6529998359886e-16	2.107544775728741e-13
ENSRNOG00000005727	Galnt3	ENSG00000115339	GALNT3	1258.8488301967661	-3.002452624199739	0.3726618999697696	-8.05677377924413	7.83344277517103e-16	2.1255125388923628e-13
ENSRNOG00000023587	Dhtkd1	ENSG00000181192	DHTKD1	504.0619279761632	2.2510488104060724	0.27965391768188747	8.04940917354389	8.319467150634611e-16	2.1928926913765602e-13
ENSRNOG00000004359	Wars1	ENSG00000140105	WARS1	4405.478476795956	-1.4936144469815875	0.18553720814835564	-8.050215166476434	8.264860615272032e-16	2.1928926913765602e-13
ENSRNOG00000008180	Lyn	ENSG00000254087	LYN	3240.3363793656367	-1.9430174457763145	0.24161564703705984	-8.041769933378063	8.855002880753969e-16	2.301178283842133e-13
ENSRNOG00000051688	Syt15	ENSG00000277758	FO681492.1	213.45969300614624	2.7403408476367663	0.3422998286726243	8.005674026374198	1.1881407518332757e-15	3.044775696121635e-13
ENSRNOG00000051688	Syt15	ENSG00000204176	SYT15	213.45969300614624	2.7403408476367663	0.3422998286726243	8.005674026374198	1.1881407518332757e-15	3.044775696121635e-13
ENSRNOG00000001005	Fcer2	ENSG00000104921	FCER2	160.61387851770607	-4.744982349149355	0.5932874288302336	-7.997780027978832	1.2668242734166208e-15	3.2019417354534343e-13
ENSRNOG00000049714	Asap3	ENSG00000088280	ASAP3	633.4367978218495	1.9436288633890229	0.24320434727934603	7.991752142310839	1.3303429657251552e-15	3.31704838656687e-13
ENSRNOG00000055293	Ptprb	ENSG00000127329	PTPRB	2028.8482707554147	2.5428427624586734	0.3217121548232404	7.904092911428223	2.698916701636933e-15	6.639694941587073e-13
ENSRNOG00000027787	Cdc6	ENSG00000094804	CDC6	681.097750160583	-2.361160230722581	0.29986863075010733	-7.873982099482194	3.43528115264828e-15	8.34004901940966e-13
ENSRNOG00000004649	Il1b	ENSG00000125538	IL1B	1261.2457821899934	-4.942619850941499	0.6284608366120477	-7.864642572775948	3.7015279583248724e-15	8.838855986544208e-13
ENSRNOG00000005871	Il1rn	ENSG00000136689	IL1RN	3691.1832883657203	-3.7948740509579975	0.48259574200134286	-7.863463600446433	3.736549601379048e-15	8.838855986544208e-13
ENSRNOG00000007364	Rab15	ENSG00000139998	RAB15	5377.174420267108	-2.4082959134714	0.3079158254154319	-7.821280085952682	5.228885597544952e-15	1.2212426349405306e-12
ENSRNOG00000004575	Il1a	ENSG00000115008	IL1A	284.00612958651965	-6.77830083333324	0.8672627879034952	-7.815740428248948	5.4640872679089685e-15	1.2602234272523547e-12
ENSRNOG00000008829	Sorbs3	ENSG00000120896	SORBS3	1704.3095850933792	1.6022731145684082	0.20509629994947068	7.812296540518567	5.6155248093693595e-15	1.2791610896009141e-12
ENSRNOG00000048897	Vmac	ENSG00000187650	VMAC	262.117991836482	1.4531133214341871	0.1860421052469786	7.81066909291915	5.68851847502208e-15	1.2799860290564925e-12
ENSRNOG00000049868	Kcnk6	ENSG00000099337	KCNK6	29.86262944609715	23.277299005368416	2.9810137431489006	7.808517843591076	5.786440382294575e-15	1.2863326685990023e-12
ENSRNOG00000005733	Cpsf2	ENSG00000165934	CPSF2	2720.2906129869016	-0.781440115129023	0.10022654336274546	-7.796738158481547	6.352786731799888e-15	1.395419857005235e-12
ENSRNOG00000051816	Tigar	ENSG00000078237	TIGAR	500.472652305812	-0.9697754723956877	0.12453577721510208	-7.787123460278096	6.855196047384353e-15	1.4880614384739846e-12
ENSRNOG00000029366	Prrt2	ENSG00000167371	PRRT2	178.5865774256239	3.7262343222098626	0.4795530785776416	7.770222919352127	7.8348118690667e-15	1.6809315557691822e-12
ENSRNOG00000011931	Smarca2	ENSG00000080503	SMARCA2	2829.1370363224473	1.32684447245376	0.17096568364975376	7.760881857273649	8.434085705936016e-15	1.7887047742554647e-12
ENSRNOG00000006828	Baz1a	ENSG00000198604	BAZ1A	1318.9658080677732	-1.3065322712581986	0.16846367646859448	-7.755572587790261	8.794575625740725e-15	1.836570533726917e-12
ENSRNOG00000001086	Vps37b	ENSG00000139722	VPS37B	1828.1700390078772	-1.3500028976314815	0.17408950447303317	-7.7546484017972475	8.858857379095746e-15	1.836570533726917e-12
ENSRNOG00000003515	Ephx1	ENSG00000143819	EPHX1	1833.338723424386	2.4106561057806077	0.3109264668088017	7.753138967301213	8.964841798236463e-15	1.8378921779917887e-12
ENSRNOG00000007069	Adhfe1	ENSG00000285655	AC009879.2	160.98405312420422	3.326090628372473	0.4293230987904629	7.747290182482862	9.387426611357118e-15	1.9033781143532986e-12
ENSRNOG00000007069	Adhfe1	ENSG00000285791	AC009879.3	160.98405312420422	3.326090628372473	0.4293230987904629	7.747290182482862	9.387426611357118e-15	1.9033781143532986e-12
ENSRNOG00000007069	Adhfe1	ENSG00000147576	ADHFE1	160.98405312420422	3.326090628372473	0.4293230987904629	7.747290182482862	9.387426611357118e-15	1.9033781143532986e-12
ENSRNOG00000011936	Abhd14a	ENSG00000248487	ABHD14A	257.8464499317975	1.9133424061340918	0.24730484453074822	7.736776890742226	1.0196876736266491e-14	2.045027963704924e-12
ENSRNOG00000009381	Mapk6	ENSG00000069956	MAPK6	5076.206544308158	-1.4590008545457127	0.18912454334724435	-7.714497699364682	1.2145962592505732e-14	2.4097328580034758e-12
ENSRNOG00000014096	Nr3c1	ENSG00000113580	NR3C1	1990.1867111377692	1.1189827244905057	0.145187329474203	7.707165139980948	1.2864329194782144e-14	2.5251035954566526e-12
ENSRNOG00000032246	Acsm3	ENSG00000005187	ACSM3	228.53062281630983	2.2594215234435473	0.2944100183726972	7.674404342393397	1.6618908603974357e-14	3.2277419226519037e-12
ENSRNOG00000009176	Mkrn2	ENSG00000075975	MKRN2	999.539866178015	0.6416769508268799	0.0836765026025873	7.668544105798216	1.739595449796284e-14	3.343279801690092e-12
ENSRNOG00000020169	Gimap8	ENSG00000171115	GIMAP8	495.6444446081013	2.3121552440773887	0.30156363442072076	7.667221707679877	1.7576182362145085e-14	3.343279801690092e-12
ENSRNOG00000016848	Fzd4	ENSG00000174804	FZD4	1098.5444325790775	2.1843043082818014	0.28496607267762303	7.665138125944085	1.7863884768572864e-14	3.3633320190299785e-12
ENSRNOG00000020551	Bles03	ENSG00000175573	C11orf68	1598.9647950661617	0.6764460823662553	0.08841373218619271	7.650916499506099	1.9955189486543127e-14	3.719123244608154e-12
ENSRNOG00000057443	Nos2	ENSG00000007171	NOS2	607.3207055084832	-5.671314185086454	0.7421025364697607	-7.642224499144466	2.1350048817903993e-14	3.939297507391465e-12
ENSRNOG00000014117	Hmox1	ENSG00000100292	HMOX1	1936.2795851457124	-3.297210502764975	0.4316399638496102	-7.638798023608798	2.1925894168229708e-14	4.005491814831746e-12
ENSRNOG00000022071	Itga2b	ENSG00000005961	ITGA2B	192.7171674652735	2.070663008238119	0.2723299687409545	7.603507677877985	2.882101455307363e-14	5.192680424363911e-12
ENSRNOG00000033824	Gpd2	ENSG00000115159	GPD2	1298.7602594882835	-1.3785213177656146	0.18131846186119277	-7.602763136281914	2.898737649501289e-14	5.192680424363911e-12
ENSRNOG00000020894	Lsm12	ENSG00000161654	LSM12	3626.725177165986	-0.8127843047228483	0.10695610906019472	-7.599232169762409	2.978929221137318e-14	5.285021448000447e-12
ENSRNOG00000011573	Csad	ENSG00000139631	CSAD	1344.8973265710135	1.2530512057782361	0.16495710994798346	7.596224292322807	3.048958880475048e-14	5.3577466955852486e-12
ENSRNOG00000001859	Sdf2l1	ENSG00000128228	SDF2L1	1085.5443673821737	-2.1524464206033986	0.2836811633308827	-7.587554969565631	3.25998330721262e-14	5.6745237737151e-12
ENSRNOG00000062228	LOC100359515			262.0580804271259	-6.002897492826472	0.7922279353368055	-7.577235319623535	3.5299618231370623e-14	6.08703977557962e-12
ENSRNOG00000000156	LOC100911486	ENSG00000162591	MEGF6	605.0634180687262	2.8154507767899384	0.37167388017613057	7.5750568629028745	3.5897036864633426e-14	6.132742844345845e-12
ENSRNOG00000030771	Dgkb	ENSG00000136267	DGKB	231.6785587613275	4.367960312161911	0.5771304330883786	7.568410989501614	3.778170589435064e-14	6.39550693079508e-12
ENSRNOG00000047165	Fgd1	ENSG00000102302	FGD1	730.842579041993	0.6775130868917678	0.08978361289591244	7.546066203386351	4.48602072039936e-14	7.52468802837169e-12
ENSRNOG00000021174	Macrod1	ENSG00000133315	MACROD1	550.974173760681	2.2649784878787886	0.30026401385869583	7.54328984939463	4.582610525854859e-14	7.617454667797117e-12
ENSRNOG00000031197	F8	ENSG00000185010	F8	1078.2574326585573	1.2452043510234456	0.1652521654621151	7.535177209577414	4.8767209485400145e-14	8.033962341206411e-12
ENSRNOG00000012820	Add3	ENSG00000148700	ADD3	4350.470674764326	1.4312115974696558	0.19019339870082363	7.525032978252667	5.2707019200406627e-14	8.571723252278406e-12
ENSRNOG00000007775	Cmpk1	ENSG00000162368	CMPK1	3723.0300662401764	-0.8014311130352013	0.10651088406477335	-7.524405792630735	5.29606227716513e-14	8.571723252278406e-12
ENSRNOG00000002831	Wfikkn2	ENSG00000173714	WFIKKN2	3998.506849042964	3.962167623524732	0.527346520860868	7.513404311564781	5.760925540835403e-14	9.243029317735133e-12
ENSRNOG00000003206	Actr3	ENSG00000115091	ACTR3	10236.902800278827	-0.9825601243295189	0.13082290948824313	-7.510612079895839	5.885154405495272e-14	9.360946891016661e-12
ENSRNOG00000019630	Hacl1	ENSG00000131373	HACL1	660.7511289028472	0.8108549086023527	0.10797852014712896	7.509409348243532	5.939473084946551e-14	9.366599819687933e-12
ENSRNOG00000016062	Snta1	ENSG00000101400	SNTA1	918.2081988439045	2.066713756488606	0.27534020829471717	7.506036874485284	6.094425730314974e-14	9.529512639834032e-12
ENSRNOG00000030688	Lrrc2	ENSG00000163827	LRRC2	149.7361031968057	-2.3487846579531624	0.3131577825187586	-7.500323444180943	6.36605509463242e-14	9.870595172358217e-12
ENSRNOG00000010588	Tns2	ENSG00000111077	TNS2	2740.2623451936624	2.378298109170681	0.3181658580067215	7.4750261516760155	7.71885023469438e-14	1.1868375473362168e-11
ENSRNOG00000010397	Agbl3	ENSG00000146856	AGBL3	213.2836487235929	2.3742125659627096	0.317679526315503	7.47360899677483	7.802475376256057e-14	1.1897807699776902e-11
ENSRNOG00000010593	Ctnnal1	ENSG00000119326	CTNNAL1	4061.2576466190835	1.873369349994021	0.2507696923059496	7.470477523689072	7.990431892505011e-14	1.2084545807263112e-11
ENSRNOG00000024931	Ccdc88b	ENSG00000168071	CCDC88B	1193.4450522909497	-3.062591679921768	0.410317861362694	-7.463949216713816	8.396697467214968e-14	1.2595728859153119e-11
ENSRNOG00000023700	RGD1311847	ENSG00000105072	C19orf44	685.575355900068	0.9731172691347513	0.13048981646875824	7.457419249016525	8.823360456471571e-14	1.3129018046964272e-11
ENSRNOG00000046326	Rp1l1	ENSG00000183638	RP1L1	106.31079411874781	-4.336007322069497	0.5825260006674194	-7.443457145434863	9.808393082092841e-14	1.4477972860615602e-11
ENSRNOG00000006264	Itfg2	ENSG00000111203	ITFG2	497.1808388479446	0.8801113904284652	0.11826427881523001	7.441903838127705	9.924445894915625e-14	1.4533012000562553e-11
ENSRNOG00000037124	Fam227b	ENSG00000166262	FAM227B	55.80322115578023	1.718329073904669	0.23130641231130225	7.4287999919002115	1.0958730270930345e-13	1.5921223010152424e-11
ENSRNOG00000011646	Rem2	ENSG00000139890	REM2	267.65161986968053	-2.4681573520702114	0.33229915126446863	-7.427516268634301	1.1065577678833162e-13	1.5950857324386772e-11
ENSRNOG00000018797	Myrip	ENSG00000170011	MYRIP	811.9157301599129	2.5342387509106272	0.3414623610505952	7.421722098779502	1.1560718824032924e-13	1.6535412637382286e-11
