ensembl_gene_id	external_gene_name	hsapiens_homolog_ensembl_gene	hsapiens_homolog_associated_gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSRNOG00000001924	Tp63	ENSG00000073282	TP63	756.240688761534	5.21955372695691	0.778740103336317	6.70256187474491	2.0479681008150343e-11	3.948277701561305e-8
ENSRNOG00000014099	Krt15	ENSG00000171346	KRT15	8330.515489148105	6.574285263120568	0.9992293255410717	6.579355804595371	4.724908749634136e-11	8.281046889472411e-8
ENSRNOG00000003899	Krt14	ENSG00000186847	KRT14	14380.420744428908	8.405916633750051	1.2915977505763334	6.5081536647142535	7.608007362714935e-11	1.2222897828815103e-7
ENSRNOG00000007771	Dbil5			34.115939691454784	2.004869312445322	0.3264898022446546	6.140679735359624	8.216910202514969e-10	1.21856778303297e-6
ENSRNOG00000009383	LOC102552326			4.657406287901697	25.909991857939264	4.262341344979584	6.078816725567382	1.2107264359739104e-9	1.6672567827957873e-6
ENSRNOG00000010076	Pkp1	ENSG00000081277	PKP1	1636.1812239832404	4.132497092284588	0.7031235868553162	5.877341010229748	4.169088073925529e-9	5.358389931814018e-6
ENSRNOG00000014070	Krt13			3684.5962988820193	6.856342916483885	1.173455553867288	5.842865453137822	5.131045922628676e-9	6.18258964639739e-6
ENSRNOG00000006086	Lynx1	ENSG00000180155	LYNX1	112.86915989060797	3.573414732821262	0.612660096613477	5.832621958853809	5.4563095826649864e-9	6.18777602612931e-6
ENSRNOG00000007049	Bcl11a	ENSG00000119866	BCL11A	88.2972714130769	5.2306310834115894	0.9056304422406767	5.775679393539554	7.664319082815913e-9	7.776863557768842e-6
ENSRNOG00000008592	Barx2	ENSG00000043039	BARX2	419.8209716101312	4.787437546800142	0.8286425635650998	5.777445858203289	7.584311533911725e-9	7.776863557768842e-6
ENSRNOG00000049025	Rps6			180.9994510906502	-22.238453027850902	3.8564551081209615	-5.7665530660582425	8.090924153828658e-9	7.799246338083135e-6
ENSRNOG00000059604	Lor			206.8794176022214	5.783004263929775	1.0084316997900666	5.734651404883117	9.771310460893781e-9	8.97052830359863e-6
ENSRNOG00000002460	Serpinb2	ENSG00000197632	SERPINB2	290.9512993743392	7.9768730529678225	1.4398600270663842	5.540033685927203	3.0241346965345494e-8	2.6501042188404357e-5
ENSRNOG00000012155	Sox15			73.67953761926046	4.5102708692916	0.8205056555808521	5.496940622668458	3.8643674461013266e-8	3.239179999712499e-5
ENSRNOG00000052510	Wnt10a	ENSG00000135925	WNT10A	141.80616679269588	5.2192897455450735	0.9508289119896409	5.489199665398833	4.0375901001861866e-8	3.243362480895395e-5
ENSRNOG00000056258	Dsc1	ENSG00000134765	DSC1	45.31232391501921	8.144211731964873	1.4882721950491473	5.472259549736415	4.443334163541222e-8	3.426521573556449e-5
ENSRNOG00000003095	Fgfbp1	ENSG00000137440	FGFBP1	716.8876543318161	4.2507948453066335	0.7845433661736683	5.418177029573746	6.020978408319532e-8	4.4645554897689325e-5
ENSRNOG00000010598	Hs3st1	ENSG00000002587	HS3ST1	1666.553384118408	-1.8014067027693694	0.33455528832088666	-5.38448132686984	7.265384560377777e-8	5.187753664426784e-5
ENSRNOG00000048823	AABR07007146.1	ENSG00000172831	CES2	6.587737158272688	5.6018788626320255	1.042578128039753	5.373102227997659	7.73934214229144e-8	5.3288134700441667e-5
ENSRNOG00000050152	Chsy3	ENSG00000198108	CHSY3	53.90387645471901	-2.8717658070359176	0.5357401930343849	-5.360370277186953	8.305154674181967e-8	5.521209550467384e-5
ENSRNOG00000049075	Fabp5	ENSG00000164687	FABP5	2858.5102002845706	3.9008185248111014	0.7370391345592187	5.292552785740421	1.2062063759808082e-7	7.751484240844667e-5
ENSRNOG00000006753	Tgm3	ENSG00000286022	AL121899.2	255.6439840740491	7.714156280783443	1.4602742464009568	5.282676387532016	1.2731016115520616e-7	7.917459990036191e-5
ENSRNOG00000006753	Tgm3	ENSG00000125780	TGM3	255.6439840740491	7.714156280783443	1.4602742464009568	5.282676387532016	1.2731016115520616e-7	7.917459990036191e-5
ENSRNOG00000009629	Car2	ENSG00000104267	CA2	2687.4772975519904	3.5761900228511965	0.6795380162540099	5.2626783745891625	1.4197181181697405e-7	8.553358000060758e-5
ENSRNOG00000017710	AC139642.1			335.47061696032995	4.606904495488353	0.9001004067172252	5.118211769607226	3.0844616144820535e-7	1.768596936686966e-4
ENSRNOG00000016632	Dsg3	ENSG00000134757	DSG3	994.9678980059705	3.319538336067753	0.6495355168136295	5.1106340610165955	3.2107937540351577e-7	1.768596936686966e-4
ENSRNOG00000020455	Cst6	ENSG00000175315	CST6	291.6175605030889	3.9570291144917196	0.7734495081359577	5.1160794245358145	3.119517442801392e-7	1.768596936686966e-4
ENSRNOG00000048004	Garem2	ENSG00000157833	GAREM2	21.964086893306117	3.8806877741783388	0.7607387726696899	5.101209394861907	3.3748991775708853e-7	1.807352256788586e-4
ENSRNOG00000050420	Krt5	ENSG00000186081	KRT5	13149.618656106864	10.12440263360222	1.989285090464579	5.089467910925608	3.59069612275706e-7	1.8709467716387395e-4
ENSRNOG00000009773	Elovl4	ENSG00000118402	ELOVL4	344.81441065238243	2.508641412613926	0.49348206894214375	5.083551299020028	3.7044246840705336e-7	1.8794106180051532e-4
ENSRNOG00000036571	Ces2c	ENSG00000172831	CES2	340.5848555172996	2.93879326387524	0.5795568898371972	5.070758911520789	3.962324583704055e-7	1.958709119211038e-4
ENSRNOG00000003480	Aim2	ENSG00000163568	AIM2	83.16855168586007	3.047337637491626	0.6028788409193866	5.054643538068867	4.311953606232984e-7	2.0782538393641426e-4
ENSRNOG00000048039	LOC679149	ENSG00000172831	CES2	170.12760504318166	2.2282577366463157	0.44272666629428065	5.03303258260299	4.827810318476561e-7	2.270130612924625e-4
ENSRNOG00000013768	Defb1			13.950901533722108	7.373569126573035	1.467195295289608	5.025622117413875	5.018031271028114e-7	2.303395830336929e-4
ENSRNOG00000013771	Clca2	ENSG00000137975	CLCA2	146.48857117322277	4.101099580675628	0.8230484769509233	4.9828165600507734	6.26653529893387e-7	2.8095938146080484e-4
ENSRNOG00000000843	Ly6g6c	ENSG00000204421	LY6G6C	58.199720307870415	3.7661056828566575	0.7569434012486292	4.9754125297138625	6.510883022580336e-7	2.8528025861892343e-4
ENSRNOG00000020530	Cnfn	ENSG00000105427	CNFN	136.43779268768796	6.805097478366981	1.3845431060761482	4.915049194569973	8.876016852357041e-7	3.802682864368698e-4
ENSRNOG00000001701	Cbr3	ENSG00000159231	CBR3	716.0999789883247	2.449746359497807	0.5019012229520481	4.880933234410263	1.0558498683994037e-6	4.364946818612841e-4
ENSRNOG00000055934	Dmkn	ENSG00000161249	DMKN	917.4087827632981	6.063924005456625	1.2427617623211125	4.879393773856546	1.0641241790279763e-6	4.364946818612841e-4
ENSRNOG00000026371	Krt17	ENSG00000128422	KRT17	5155.04565190843	5.60299323698359	1.1647910199761569	4.810299135975724	1.5070458311835995e-6	6.052986787372628e-4
ENSRNOG00000029047	Cubn	ENSG00000107611	CUBN	3274.870388425361	-2.7314562943119878	0.5688148302922899	-4.802013148828078	1.5707837580749864e-6	6.18023266774034e-4
ENSRNOG00000059962	AABR07025787.1			6.2105439509511235	4.070621102598228	0.852391532281439	4.775529728343439	1.7923480925049758e-6	6.910935775080685e-4
ENSRNOG00000001923	Tprg1	ENSG00000188001	TPRG1	109.49781179536187	2.567163861421817	0.5381062841979437	4.770737560235367	1.8355256387195018e-6	6.938646821347701e-4
ENSRNOG00000009399	Fads2l1			74.16146791240011	5.367175103886514	1.1296984835231183	4.750980179373393	2.024329765034904e-6	7.505202603866906e-4
ENSRNOG00000028576	AABR07028446.1	ENSG00000178372	CALML5	87.1591980056824	6.660534260793865	1.4122763242157426	4.716169312328135	2.4032646698696424e-6	8.741988598191855e-4
ENSRNOG00000016769	Rab38	ENSG00000123892	RAB38	320.9189399058097	3.0689069659568022	0.6521201445234581	4.7060453380096545	2.5256837092324223e-6	8.853210223689431e-4
ENSRNOG00000019500	Cyp1a1	ENSG00000140465	CYP1A1	127.17786108512314	6.414470114708252	1.3629990673939194	4.706144169983068	2.5244602024001455e-6	8.853210223689431e-4
ENSRNOG00000047686	Pou3f1			44.48790873048967	4.463317313733095	0.9517252760958295	4.6897118589121956	2.7359003613155895e-6	9.418825547464867e-4
ENSRNOG00000008871	Sdr16c5	ENSG00000170786	SDR16C5	199.00267983953796	4.084885438226091	0.8720686902892779	4.684132664906333	2.81147876502047e-6	9.509210370320988e-4
ENSRNOG00000057173	Lipn	ENSG00000204020	LIPN	78.31096490544444	3.148588400275159	0.6753785318773332	4.661961036166051	3.1321049826935266e-6	0.001041100895885319
ENSRNOG00000042101	Zfp93			40.87181751110499	3.5587726136131765	0.7645973555439266	4.654440128270523	3.2486221379776334e-6	0.0010615285796283184
ENSRNOG00000013808	Ces2g	ENSG00000172831	CES2	310.63714865375806	3.2738444128895465	0.7039462732852524	4.65070210203801	3.308068828996107e-6	0.0010629376492369324
ENSRNOG00000017872	LOC688778	ENSG00000006534	ALDH3B1	168.42167130993627	4.030962748776179	0.8690627138154557	4.638287530573022	3.5130782954472224e-6	0.0010750577215543969
ENSRNOG00000021771	Trim29	ENSG00000137699	TRIM29	1461.0760325853303	4.9015092909757865	1.0563625040137796	4.639987951438921	3.484294920080268e-6	0.0010750577215543969
ENSRNOG00000019004	Mt4	ENSG00000102891	MT4	351.29512156304145	6.8763430849446845	1.481364949645014	4.641896709242711	3.452254375069826e-6	0.0010750577215543969
ENSRNOG00000013823	Cers3	ENSG00000154227	CERS3	141.11476870543177	4.865266286401251	1.0501630167545914	4.632867667951971	3.6063507576750555e-6	0.0010863568165190218
ENSRNOG00000012535	Adgrf4	ENSG00000153294	ADGRF4	42.44097481260303	5.087161299014107	1.100247603219943	4.623651334596151	3.7704343071898937e-6	0.0011183108155125225
ENSRNOG00000029427	Grhl3	ENSG00000158055	GRHL3	239.88254107027274	3.4944420736522366	0.7589507615969385	4.60430669612801	4.138422057505594e-6	0.001208858164343187
ENSRNOG00000011977	Sema5a	ENSG00000112902	SEMA5A	2748.7978926763617	1.7708449733683196	0.38836127446784163	4.559787728049994	5.120535406791358e-6	0.001473414956828815
ENSRNOG00000047876	LOC689986	ENSG00000203910	C1orf146	41.71585235024573	-2.9658352369991996	0.6540181566303722	-4.534790367716632	5.766072622066228e-6	0.0016347663835413943
ENSRNOG00000008933	Plbd1	ENSG00000121316	PLBD1	454.10721103427954	2.4340999437772806	0.5389792331613303	4.5161293682880945	6.298019736649033e-6	0.0017345646071836673
ENSRNOG00000011824	Trh	ENSG00000170893	TRH	86.25024525389207	-5.214554197499851	1.1544754221184006	-4.516816986828029	6.277611602317751e-6	0.0017345646071836673
ENSRNOG00000018580	Klk8	ENSG00000129455	KLK8	248.6166961698708	7.671420154468568	1.7038795095150339	4.502325494043909	6.721393747911057e-6	0.0018250950713517924
ENSRNOG00000055157	Pard6g	ENSG00000178184	PARD6G	296.473046240434	2.1051811824640185	0.47260394189372557	4.4544300117949724	8.411636212997203e-6	0.0022523324243107373
ENSRNOG00000003950	Lvrn	ENSG00000172901	LVRN	9.225511340491954	-3.7651924989581245	0.8535448800122285	-4.4112413853436525	1.0277966052064685e-5	0.002714368596133631
ENSRNOG00000018742	Klk11	ENSG00000167757	KLK11	33.280469973530074	8.027988496703895	1.8256329513282363	4.397372697980251	1.0956910952785831e-5	0.0028545714359291628
ENSRNOG00000019675	Pycard	ENSG00000103490	PYCARD	693.4525980662388	1.5482087178125974	0.353185100966176	4.383561802514617	1.1675450625364476e-5	0.0029617238500842333
ENSRNOG00000024707	Tp73	ENSG00000078900	TP73	47.39662832330768	5.745741765333773	1.310333573239637	4.384945850947053	1.1601463381197658e-5	0.0029617238500842333
ENSRNOG00000031927	Klk6	ENSG00000167755	KLK6	69.00700483324744	10.473983101435683	2.4061539715255384	4.352997865217668	1.3428845849823066e-5	0.0033622690797238818
ENSRNOG00000032728	LOC689230	ENSG00000121552	CSTA	50.531219481310345	2.1603961649414924	0.49938170711866997	4.326141975457081	1.5174363804173809e-5	0.0037505969202649594
ENSRNOG00000004346	Notch3	ENSG00000074181	NOTCH3	2328.3117274266474	1.840156752692963	0.42593392472879693	4.320286893946374	1.5582647746075284e-5	0.0038027577961593085
ENSRNOG00000024904	Pla2g4e	ENSG00000188089	PLA2G4E	65.73226535094827	4.163711850505125	0.9644188441912479	4.31732734753516	1.5792985416045008e-5	0.0038059120729491466
ENSRNOG00000016853	Dsg1	ENSG00000134760	DSG1	196.13225674487313	5.630398172806689	1.3061650869344616	4.310632881806005	1.627879709117349e-5	0.003827304013667485
ENSRNOG00000058609	Palmd	ENSG00000099260	PALMD	660.3624361289571	2.417785784596246	0.5608677514036365	4.31079479707196	1.6266880755654003e-5	0.003827304013667485
ENSRNOG00000032150	Adcy2	ENSG00000078295	ADCY2	110.62959380201092	2.021560495917544	0.47102243778435054	4.291856042839047	1.771858120158565e-5	0.004115620807052648
ENSRNOG00000046326	Rp1l1	ENSG00000183638	RP1L1	106.31079411874781	-2.9286217955631906	0.6844125931681099	-4.279029674200988	1.8770983876159426e-5	0.004308164263672352
ENSRNOG00000015774	Mreg	ENSG00000118242	MREG	396.4363812248877	2.7957612512959757	0.6537872401680351	4.276255453650968	1.9006312191340268e-5	0.004310855208668812
ENSRNOG00000016267	Chst15	ENSG00000182022	CHST15	134.1265922915505	1.8490864251155665	0.43316785908719124	4.268752600925011	1.9656913909860813e-5	0.004355926934117318
ENSRNOG00000006403	Nectin1	ENSG00000110400	NECTIN1	977.5938211292553	2.1646462926215313	0.5069709021795987	4.269764365795272	1.9567958774688844e-5	0.004355926934117318
ENSRNOG00000043124	Cckar	ENSG00000163394	CCKAR	30.913112148005066	4.5079817301334435	1.0567300988605361	4.265972678354071	1.9903313821504925e-5	0.004360408945054471
ENSRNOG00000048953	LOC100910851	ENSG00000133710	SPINK5	105.25932934145423	6.764333482735412	1.5877557060679577	4.260311241133648	2.0414242619970722e-5	0.004422091949105793
ENSRNOG00000009153	Cidec	ENSG00000187288	CIDEC	212.08361118444165	-4.671823616757795	1.1008787609400552	-4.243722181331268	2.198424970804234e-5	0.00470927055690387
ENSRNOG00000042224	Cyp2j10	ENSG00000134716	CYP2J2	135.87975557759296	2.1962943233839467	0.518096413056676	4.239161414815061	2.2435630076023305e-5	0.00475314848610608
ENSRNOG00000014838	Glipr2	ENSG00000122694	GLIPR2	214.35571880894213	-1.7286351581920674	0.40898328717408594	-4.226664542055638	2.371808519243344e-5	0.004970227874183959
ENSRNOG00000054989	Grhl1	ENSG00000134317	GRHL1	100.51740649591653	3.3815110754846747	0.8041710832356889	4.204964771773087	2.6112282565240584e-5	0.005413104253497562
ENSRNOG00000011646	Rem2	ENSG00000139890	REM2	267.65161986968053	-1.644162142527909	0.39151595921718635	-4.199476684974264	2.6753257461411412e-5	0.005486979261686708
ENSRNOG00000012575	Fat2	ENSG00000086570	FAT2	375.7137149758682	3.557762265097861	0.8478283606847169	4.196323725505676	2.7128241908082543e-5	0.0055053197446939305
ENSRNOG00000022116	Gjb6	ENSG00000121742	GJB6	230.29607405044993	4.622108572718061	1.1034691484257788	4.188706661452214	2.8054875714645993e-5	0.0056340619677360424
ENSRNOG00000017159	Dsc3	ENSG00000134762	DSC3	758.65514477594445	8.73214444436252	2.095575940526182	4.166942497998879	3.087123291595334e-5	0.0061357371070790145
ENSRNOG00000047699	Snai2			313.7705612698392	2.3429635082122564	0.5659090014845095	4.140177134603133	3.4703773963902614e-5	0.006827082227041617
ENSRNOG00000002255	Fam162a	ENSG00000114023	FAM162A	4306.577529006866	1.8644660693269732	0.45115560408294303	4.132645261310328	3.586119813506613e-5	0.006983515543898382
ENSRNOG00000009797	Aqp3	ENSG00000165272	AQP3	659.8769253578025	3.080499936678181	0.7468224374831931	4.1248090336700765	3.710424883892719e-5	0.007153328133656773
ENSRNOG00000021323	Ca13	ENSG00000185015	CA13	423.799838170725	2.9932479136589523	0.7260954733620139	4.122388891641789	3.7496348143792456e-5	0.00715734748380371
ENSRNOG00000002640	Serpinb5	ENSG00000206075	SERPINB5	2226.160041298576	3.7854622835328495	0.9200863489118363	4.114246763914956	3.8844572837098736e-5	0.007342005095357123
ENSRNOG00000018242	Camkk1	ENSG00000004660	CAMKK1	602.1649987546889	1.836885828772979	0.44735481247408637	4.106104992174155	4.0238664080742494e-5	0.007531662182646938
ENSRNOG00000062125	Aox3			168.9975642455232	2.5929404845131327	0.6352730775681983	4.0816155698566865	4.472372904985762e-5	0.008290661272617355
ENSRNOG00000022268	Pnpla3	ENSG00000100344	PNPLA3	142.13309987829322	2.051048190829971	0.5037299371829655	4.071721848219211	4.6666886352296765e-5	0.008568484780818375
ENSRNOG00000023628	Tmem106a	ENSG00000184988	TMEM106A	613.0430518109267	-1.1526508803685043	0.2840224392309257	-4.058309207855709	4.942929291063534e-5	0.008990069226642817
ENSRNOG00000003263	Lefty1	ENSG00000243709	LEFTY1	76.88187426014485	-3.292661923616199	0.8183220669888629	-4.023674854244168	5.7297008235466336e-5	0.010323635717491174
ENSRNOG00000003263	Lefty1	ENSG00000143768	LEFTY2	76.88187426014485	-3.292661923616199	0.8183220669888629	-4.023674854244168	5.7297008235466336e-5	0.010323635717491174
ENSRNOG00000008543	Pdlim2	ENSG00000120913	PDLIM2	527.5933149981391	1.9519125872568899	0.4856678989986339	4.019027387400748	5.843887846180284e-5	0.010431880906158306
ENSRNOG00000002578	Serpinb3a	ENSG00000057149	SERPINB3	862.4829289038495	7.088334406406733	1.7658498915360363	4.014120588834931	5.966783751439129e-5	0.010529396328697862
ENSRNOG00000002578	Serpinb3a	ENSG00000206073	SERPINB4	862.4829289038495	7.088334406406733	1.7658498915360363	4.014120588834931	5.966783751439129e-5	0.010529396328697862
ENSRNOG00000049239	AABR07017006.1			14.102251399508026	-4.581554697385539	1.1424268876509318	-4.010370157521566	6.062363154133838e-5	0.010529396328697862
ENSRNOG00000009343	Evpl	ENSG00000167880	EVPL	3312.883444141095	1.8116348377582956	0.4516628155629988	4.01103384058767	6.045344354854148e-5	0.010529396328697862
ENSRNOG00000010463	Cpa4	ENSG00000128510	CPA4	39.58381839583076	2.2308000996280932	0.5612838077659791	3.974460101578772	7.05390853136767e-5	0.012142169872878333
ENSRNOG00000019685	Gdpd3	ENSG00000102886	GDPD3	38.27489964070939	3.390775083904181	0.8558622839926111	3.9618232364279002	7.437959940701071e-5	0.012596428773955571
ENSRNOG00000042367	Cyp2ab1			3.7767413257172664	4.2438464746849505	1.0712764656907015	3.9614857701076693	7.448482183883683e-5	0.012596428773955571
ENSRNOG00000007041	Abcg2			1021.7707265046882	-2.558291314506224	0.6466430234142643	-3.9562652373460843	7.61306314361873e-5	0.012762803856158739
ENSRNOG00000001794	Muc13	ENSG00000173702	MUC13	889.6318539694015	-3.2310071824868434	0.8176557897340775	-3.951549323142015	7.764686430991943e-5	0.012904774974404625
ENSRNOG00000047924	Zbtb7c	ENSG00000184828	ZBTB7C	360.0736131649171	2.2396382765492118	0.5683930576963203	3.940298436484072	8.138030437974784e-5	0.013409665710574005
ENSRNOG00000027797	Nit2	ENSG00000114021	NIT2	2768.611615479743	0.680162931220932	0.1727555389081661	3.9371410926656014	8.245812857304796e-5	0.01347212085389654
ENSRNOG00000004578	Cthrc1	ENSG00000164932	CTHRC1	280.6433440501317	-2.6436711576212755	0.6737302232582717	-3.92393136949689	8.711556236744928e-5	0.014113453167076089
ENSRNOG00000033490	Vsig2	ENSG00000019102	VSIG2	258.4837451798633	-3.833226738202509	0.9777661092313221	-3.9203923126523867	8.84049339344859e-5	0.014132907402401286
ENSRNOG00000001519	Dlx2	ENSG00000115844	DLX2	4.3225935365598325	5.6592233225608375	1.4438324891113243	3.91958441525587	8.870178928837365e-5	0.014132907402401286
ENSRNOG00000048706	Nox1	ENSG00000007952	NOX1	296.79447138421267	-2.9865857418426014	0.7636469696270783	-3.9109508197237783	9.193349221912337e-5	0.014527752430266225
ENSRNOG00000019680	Mst1	ENSG00000173531	MST1	51.10379893357037	-3.3799782902581876	0.8654727706776966	-3.9053548589536122	9.408721590051141e-5	0.014747214921511867
ENSRNOG00000024028	Sprr1a			2721.3160009185494	3.460750762882946	0.8886192098623001	3.8945261642714453	9.839087183794587e-5	0.015297400146481923
ENSRNOG00000007979	Phospho2	ENSG00000144362	PHOSPHO2	785.0475516624545	0.46560886899908566	0.11968974648482131	3.89013163344057	1.001898592518931e-4	0.015452482372137977
ENSRNOG00000021140	Kcnk4	ENSG00000182450	KCNK4	79.30920691014201	2.6826303307421853	0.6909018961960833	3.8827948591717774	1.0326268184651647e-4	0.01580000986761104
ENSRNOG00000012772	Nqo1	ENSG00000181019	NQO1	1715.636031777817	2.0457062375080506	0.527167064085019	3.880565340436611	1.0421394208150933e-4	0.01582000464086156
ENSRNOG00000009075	Trim13	ENSG00000204977	TRIM13	242.08209118192573	0.5915811072820784	0.15268537922895073	3.874510514821503	1.0683923046924116e-4	0.016091824407941407
ENSRNOG00000017513	Miga2	ENSG00000148343	MIGA2	1173.0068386424657	0.3119112119710918	0.0808468583986061	3.8580498753983683	1.1429532799327255e-4	0.01694999714140232
ENSRNOG00000022777	Six1	ENSG00000126778	SIX1	138.23106187480943	3.4905656488261143	0.9043151610123953	3.8598995121549993	1.1343366208856152e-4	0.01694999714140232
ENSRNOG00000029394	Dusp8	ENSG00000184545	DUSP8	211.2622570065176	-0.9979517889350754	0.2588304728184245	-3.855619386961293	1.1543697606508643e-4	0.016988621843960314
ENSRNOG00000026286	Nhlrc1	ENSG00000187566	NHLRC1	147.193810739006	0.8478328965155089	0.22006250330509938	3.852691320792871	1.1682662941021687e-4	0.017062883245451296
ENSRNOG00000011381	Acsbg1	ENSG00000103740	ACSBG1	386.82719534140074	2.7989728059382335	0.7271142306373601	3.8494265247494366	1.1839469060538834e-4	0.01716188902391941
ENSRNOG00000031004	Cyp2j4			129.4110132939597	2.0671749073252186	0.5372649621709178	3.847589276941527	1.1928581435976098e-4	0.017162023992849492
ENSRNOG00000051952	Tes	ENSG00000135269	TES	10756.54581650317	-1.68857109457807	0.44034337662363177	-3.834668997465852	1.2573349965524887e-4	0.017955675110026242
ENSRNOG00000026501	Slc6a19	ENSG00000174358	SLC6A19	23.295503005971405	3.404713697334817	0.8889817322859904	3.829902880658409	1.281938432378156e-4	0.018172419880748872
ENSRNOG00000008600	Sytl1	ENSG00000142765	SYTL1	842.8269566176064	1.9768844388609448	0.5165090759028348	3.8273953568104084	1.2950641215045636e-4	0.01822448262663247
ENSRNOG00000021229	Avp	ENSG00000101200	AVP	118.45608473753505	-4.304202169355799	1.1260735997801403	-3.822309811895218	1.3220743937089035e-4	0.018469762490082572
ENSRNOG00000011986	Krt12	ENSG00000187242	KRT12	737.528738137557	3.4455223763702287	0.904495570864677	3.8093302912212033	1.3934371172734543e-4	0.019326672074758938
ENSRNOG00000020603	Angptl6	ENSG00000130812	ANGPTL6	64.7485339499509	-1.5430827107067215	0.40551236031214016	-3.8052667729263416	1.4165143473772722e-4	0.01936807099509676
ENSRNOG00000045797	Lep	ENSG00000174697	LEP	79.5104835248313	-3.9120299496496656	1.0279816546946752	-3.8055445170484026	0.00014149256125588064	0.01936807099509676
ENSRNOG00000015380	Jup	ENSG00000173801	JUP	10279.569000998956	1.5013251168157342	0.3951469334608151	3.799409763013165	1.450411103587557e-4	0.019539380082231775
ENSRNOG00000011994	Perp	ENSG00000112378	PERP	11730.043017331562	2.129411503468135	0.5606685770708922	3.797986173209217	1.4587645879388079e-4	0.019539380082231775
ENSRNOG00000061153	Hrh3	ENSG00000101180	HRH3	12.88516140158106	3.06654215898612	0.8074373760618014	3.7978699647802854	1.4594484837602444e-4	0.019539380082231775
ENSRNOG00000014441	Krt16	ENSG00000186832	KRT16	1258.996630517612	6.2388957692803855	1.644867510815067	3.792947291048918	1.488697649518668e-4	0.019673029838500996
ENSRNOG00000019862	Pinlyp	ENSG00000234465	PINLYP	2030.3817174970507	2.2645258243708164	0.5970659031490427	3.792756900749587	1.4898399068526092e-4	0.019673029838500996
ENSRNOG00000055025	Fam25a	ENSG00000189090	FAM25G	70.5352839014364	3.777764558916896	0.9983575174389201	3.7839796795520413	1.543404302764158e-4	0.019781978588043918
ENSRNOG00000055025	Fam25a	ENSG00000188100	FAM25A	70.5352839014364	3.777764558916896	0.9983575174389201	3.7839796795520413	1.543404302764158e-4	0.019781978588043918
ENSRNOG00000055025	Fam25a	ENSG00000276430	FAM25C	70.5352839014364	3.777764558916896	0.9983575174389201	3.7839796795520413	1.543404302764158e-4	0.019781978588043918
ENSRNOG00000011925	Fam83b	ENSG00000168143	FAM83B	874.8219919005426	1.830745314475261	0.4835531584680108	3.7860270011996477	1.530750489305262e-4	0.019781978588043918
ENSRNOG00000006995	Ano6	ENSG00000177119	ANO6	3363.5860638766944	-0.6924312342074784	0.18281686180358636	-3.787567664034231	1.5212926301227055e-4	0.019781978588043918
ENSRNOG00000054576	Gsdmc	ENSG00000147697	GSDMC	89.3272736493552	5.108435582870773	1.3494537936092303	3.7855579843218066	1.5336406734502804e-4	0.019781978588043918
ENSRNOG00000029875	Mrpl41	ENSG00000182154	MRPL41	1467.3274058966113	0.4780658162585615	0.12637161139395284	3.7830159082820556	1.5493950758828942e-4	0.019781978588043918
ENSRNOG00000013515	Ptpru	ENSG00000060656	PTPRU	1253.660575897201	1.772347832971762	0.4696890551099877	3.773449293079075	1.6100595528002252e-4	0.02042127507791812
ENSRNOG00000052541	LOC103690023	ENSG00000270806	C17orf50	215.36966970452693	2.1250116760938638	0.5658039337424161	3.755738603721482	1.728310110326068e-4	0.02157396766557266
ENSRNOG00000020525	Col5a3	ENSG00000080573	COL5A3	867.9719248577816	-2.2735533428702754	0.6054991418094902	-3.754841561089462	1.7345116386554085e-4	0.02157396766557266
